================[ Joint Distribution ]================
Value	Probability	
[true, false, true, false, false, true, false, false, false]	0	
[true, false, true, false, false, false, true, true, true]	0	
[true, false, true, false, false, false, true, true, false]	0	
[true, false, true, false, false, false, true, false, true]	0	
[true, false, true, false, false, false, true, false, false]	0	
[true, false, true, false, false, false, false, true, true]	0	
[true, false, true, false, false, false, false, true, false]	0	
[true, false, true, false, false, false, false, false, true]	0	
[true, false, true, false, false, false, false, false, false]	0	
[true, false, false, true, true, true, true, true, true]	0	
[true, false, false, true, true, true, true, true, false]	0	
[true, false, false, true, true, true, true, false, true]	0	
[true, false, false, true, true, true, true, false, false]	0	
[true, false, false, true, true, true, false, true, true]	0	
[true, false, false, true, true, true, false, true, false]	0	
[true, false, false, true, true, true, false, false, true]	0	
[true, false, false, true, true, true, false, false, false]	0	
[true, false, false, true, true, false, true, true, true]	0	
[true, false, false, true, true, false, true, true, false]	0	
[true, false, false, true, true, false, true, false, true]	0	
[true, false, false, true, true, false, true, false, false]	0	
[true, false, false, true, true, false, false, true, true]	0	
[true, false, false, true, true, false, false, true, false]	0	
[true, false, false, true, true, false, false, false, true]	0	
[true, false, false, true, true, false, false, false, false]	0	
[true, false, false, true, false, true, true, true, true]	0	
[true, false, false, true, false, true, true, true, false]	0	
[true, false, false, true, false, true, true, false, true]	0	
[true, false, false, true, false, true, true, false, false]	0	
[true, false, false, true, false, true, false, true, true]	0	
[true, false, false, true, false, true, false, true, false]	0	
[true, false, false, true, false, true, false, false, true]	0	
[true, false, false, true, false, true, false, false, false]	0	
[true, false, false, true, false, false, true, true, true]	0	
[true, false, false, true, false, false, true, true, false]	0	
[true, false, false, true, false, false, true, false, true]	0	
[true, false, false, true, false, false, true, false, false]	0	
[true, false, false, true, false, false, false, true, true]	0	
[true, false, false, true, false, false, false, true, false]	0	
[true, false, false, true, false, false, false, false, true]	0	
[true, false, false, true, false, false, false, false, false]	0	
[true, false, false, false, true, true, true, true, true]	0	
[true, false, false, false, true, true, true, true, false]	0	
[true, false, false, false, true, true, true, false, true]	0	
[true, false, false, false, true, true, true, false, false]	0	
[true, false, false, false, true, true, false, true, true]	0	
[true, false, false, false, true, true, false, true, false]	0	
[true, false, false, false, true, true, false, false, true]	0	
[true, false, false, false, true, true, false, false, false]	0	
[true, false, false, false, true, false, true, true, true]	0	
[true, false, false, false, true, false, true, true, false]	0	
[true, false, false, false, true, false, true, false, true]	0	
[true, false, false, false, true, false, true, false, false]	0	
[true, false, false, false, true, false, false, true, true]	0	
[true, false, false, false, true, false, false, true, false]	0	
[true, false, false, false, true, false, false, false, true]	0	
[true, false, false, false, true, false, false, false, false]	0	
[true, false, false, false, false, true, true, true, true]	0	
[true, false, false, false, false, true, true, true, false]	0	
[true, false, false, false, false, true, true, false, true]	0	
[true, false, false, false, false, true, true, false, false]	0	
[true, false, false, false, false, true, false, true, true]	0	
[true, false, false, false, false, true, false, true, false]	0	
[true, false, false, false, false, true, false, false, true]	0	
[true, false, false, false, false, true, false, false, false]	0	
[true, false, false, false, false, false, true, true, true]	0	
[true, false, false, false, false, false, true, true, false]	0	
[true, false, false, false, false, false, true, false, true]	0	
[true, false, false, false, false, false, true, false, false]	0	
[true, false, false, false, false, false, false, true, true]	0	
[true, false, false, false, false, false, false, true, false]	0	
[true, false, false, false, false, false, false, false, true]	0	
[true, false, false, false, false, false, false, false, false]	0	
[false, true, true, true, true, true, true, true, true]	0	
[false, true, true, true, true, true, true, true, false]	0	
[false, true, true, true, true, true, true, false, true]	0	
[false, true, true, true, true, true, true, false, false]	0	
[false, true, true, true, true, true, false, true, true]	0	
[false, true, true, true, true, true, false, true, false]	0	
[false, true, true, true, true, true, false, false, true]	0	
[false, true, true, true, true, true, false, false, false]	0	
[false, true, true, true, true, false, true, true, true]	0	
[false, true, true, true, true, false, true, true, false]	0	
[false, true, true, true, true, false, true, false, true]	0	
[false, true, true, true, true, false, true, false, false]	0	
[false, true, true, true, true, false, false, true, true]	0	
[false, true, true, true, true, false, false, true, false]	0	
[false, true, true, true, true, false, false, false, true]	0	
[false, true, true, true, true, false, false, false, false]	0	
[false, true, true, true, false, true, true, true, true]	0	
[false, true, true, true, false, true, true, true, false]	0	
[false, true, true, true, false, true, true, false, true]	0	
[false, true, true, true, false, true, true, false, false]	0	
[false, true, true, true, false, true, false, true, true]	0	
[false, true, true, true, false, true, false, true, false]	0	
[false, true, true, true, false, true, false, false, true]	0	
[false, true, true, true, false, true, false, false, false]	0	
[false, true, true, true, false, false, true, true, true]	0	
[false, true, true, true, false, false, true, true, false]	0	
[false, true, true, true, false, false, true, false, true]	0	
[false, true, true, true, false, false, true, false, false]	0	
[false, true, true, true, false, false, false, true, true]	0	
[false, true, true, true, false, false, false, true, false]	0	
[false, true, true, true, false, false, false, false, true]	0	
[false, true, true, true, false, false, false, false, false]	0	
[false, true, true, false, true, true, true, true, true]	0	
[false, true, true, false, true, true, true, true, false]	0	
[false, true, true, false, true, true, true, false, true]	0	
[false, true, true, false, true, true, true, false, false]	0	
[false, true, true, false, true, true, false, true, true]	0	
[false, true, true, false, true, true, false, true, false]	0	
[false, true, true, false, true, true, false, false, true]	0	
[false, true, true, false, true, true, false, false, false]	0	
[false, true, true, false, true, false, true, true, true]	0	
[false, true, true, false, true, false, true, true, false]	0	
[false, true, true, false, true, false, true, false, true]	0	
[false, true, true, false, true, false, true, false, false]	0	
[false, true, true, false, true, false, false, true, true]	0	
[false, true, true, false, true, false, false, true, false]	0	
[false, true, true, false, true, false, false, false, true]	0	
[false, true, true, false, true, false, false, false, false]	0	
[false, true, true, false, false, true, true, true, true]	0	
[false, true, true, false, false, true, true, true, false]	0	
[false, true, true, false, false, true, true, false, true]	0	
[false, true, true, false, false, true, true, false, false]	0	
[false, true, true, false, false, true, false, true, true]	0	
[false, true, true, false, false, true, false, true, false]	0	
[false, true, true, false, false, true, false, false, true]	0	
[false, true, true, false, false, true, false, false, false]	0	
[false, true, true, false, false, false, true, true, true]	0	
[false, true, true, false, false, false, true, true, false]	0	
[false, true, true, false, false, false, true, false, true]	0	
[false, true, true, false, false, false, true, false, false]	0	
[false, true, true, false, false, false, false, true, true]	0	
[false, true, true, false, false, false, false, true, false]	0	
[false, true, true, false, false, false, false, false, true]	0	
[false, true, true, false, false, false, false, false, false]	0	
[false, true, false, true, true, true, true, true, true]	0	
[false, true, false, true, true, true, true, true, false]	0	
[false, true, false, true, true, true, true, false, true]	0	
[false, true, false, true, true, true, true, false, false]	0	
[false, true, false, true, true, true, false, true, true]	0	
[false, true, false, true, true, true, false, true, false]	0	
[false, true, false, true, true, true, false, false, true]	0	
[false, true, false, true, true, true, false, false, false]	0	
[false, true, false, true, true, false, true, true, true]	0	
[false, true, false, true, true, false, true, true, false]	0	
[false, true, false, true, true, false, true, false, true]	0	
[false, true, false, true, true, false, true, false, false]	0	
[false, true, false, true, true, false, false, true, true]	0	
[false, true, false, true, true, false, false, true, false]	0	
[false, true, false, true, true, false, false, false, true]	0	
[false, true, false, true, true, false, false, false, false]	0	
[false, true, false, true, false, true, true, true, true]	0	
[false, true, false, true, false, true, true, true, false]	0	
[false, true, false, true, false, true, true, false, true]	0	
[false, true, false, true, false, true, true, false, false]	0	
[false, true, false, true, false, true, false, true, true]	0	
[false, true, false, true, false, true, false, true, false]	0	
[false, true, false, true, false, true, false, false, true]	0	
[false, true, false, true, false, true, false, false, false]	0	
[false, true, false, true, false, false, true, true, true]	0	
[false, true, false, true, false, false, true, true, false]	0	
[false, true, false, true, false, false, true, false, true]	0	
[false, true, false, true, false, false, true, false, false]	0	
[false, true, false, true, false, false, false, true, true]	0	
[false, true, false, true, false, false, false, true, false]	0	
[false, true, false, true, false, false, false, false, true]	0	
[false, true, false, true, false, false, false, false, false]	0	
[false, true, false, false, true, true, true, true, true]	0	
[false, true, false, false, true, true, true, true, false]	0	
[false, true, false, false, true, true, true, false, true]	0	
[false, true, false, false, true, true, true, false, false]	0	
[false, true, false, false, true, true, false, true, true]	0	
[false, true, false, false, true, true, false, true, false]	0	
[false, true, false, false, true, true, false, false, true]	0	
[false, true, false, false, true, true, false, false, false]	0	
[false, true, false, false, true, false, true, true, true]	0	
[false, true, false, false, true, false, true, true, false]	0	
[false, true, false, false, true, false, true, false, true]	0	
[false, true, false, false, true, false, true, false, false]	0	
[false, true, false, false, true, false, false, true, true]	0	
[false, true, false, false, true, false, false, true, false]	0	
[false, true, false, false, true, false, false, false, true]	0	
[false, true, false, false, true, false, false, false, false]	0	
[false, true, false, false, false, true, true, true, true]	0	
[false, true, false, false, false, true, true, true, false]	0	
[false, true, false, false, false, true, true, false, true]	0	
[false, true, false, false, false, true, true, false, false]	0	
[false, true, false, false, false, true, false, true, true]	0	
[false, true, false, false, false, true, false, true, false]	0	
[false, true, false, false, false, true, false, false, true]	0	
[false, true, false, false, false, true, false, false, false]	0	
[false, true, false, false, false, false, true, true, true]	0	
[false, true, false, false, false, false, true, true, false]	0	
[false, true, false, false, false, false, true, false, true]	0	
[false, true, false, false, false, false, true, false, false]	0	
[false, true, false, false, false, false, false, true, true]	0	
[false, true, false, false, false, false, false, true, false]	0	
[false, true, false, false, false, false, false, false, true]	0	
[false, true, false, false, false, false, false, false, false]	0	
[false, false, true, true, true, true, true, true, true]	0	
[false, false, true, true, true, true, true, true, false]	0	
[false, false, true, true, true, true, true, false, true]	0	
[false, false, true, true, true, true, true, false, false]	0	
[false, false, true, true, true, true, false, true, true]	0	
[false, false, true, true, true, true, false, true, false]	0	
[false, false, true, true, true, true, false, false, true]	0	
[false, false, true, true, true, true, false, false, false]	0	
[false, false, true, true, true, false, true, true, true]	0	
[false, false, true, true, true, false, true, true, false]	0	
[false, false, true, true, true, false, true, false, true]	0	
[false, false, true, true, true, false, true, false, false]	0	
[false, false, true, true, true, false, false, true, true]	0	
[false, false, true, true, true, false, false, true, false]	0	
[false, false, true, true, true, false, false, false, true]	0	
[false, false, true, true, true, false, false, false, false]	0	
[false, false, true, true, false, true, true, true, true]	0	
[false, false, true, true, false, true, true, true, false]	0	
[false, false, true, true, false, true, true, false, true]	0	
[false, false, true, true, false, true, true, false, false]	0	
[false, false, true, true, false, true, false, true, true]	0	
[false, false, true, true, false, true, false, true, false]	0	
[false, false, true, true, false, true, false, false, true]	0	
[false, false, true, true, false, true, false, false, false]	0	
[false, false, true, true, false, false, true, true, true]	0	
[false, false, true, true, false, false, true, true, false]	0	
[false, false, true, true, false, false, true, false, true]	0	
[false, false, true, true, false, false, true, false, false]	0	
[false, false, true, true, false, false, false, true, true]	0	
[false, false, true, true, false, false, false, true, false]	0	
[false, false, true, true, false, false, false, false, true]	0	
[false, false, true, true, false, false, false, false, false]	0	
[false, false, true, false, true, true, true, true, true]	0	
[false, false, true, false, true, true, true, true, false]	0	
[false, false, true, false, true, true, true, false, true]	0	
[false, false, true, false, true, true, true, false, false]	0	
[false, false, true, false, true, true, false, true, true]	0	
[false, false, true, false, true, true, false, true, false]	0	
[false, false, true, false, true, true, false, false, true]	0	
[false, false, true, false, true, true, false, false, false]	0	
[false, false, true, false, true, false, true, true, true]	0	
[false, false, true, false, true, false, true, true, false]	0	
[false, false, true, false, true, false, true, false, true]	0	
[false, false, true, false, true, false, true, false, false]	0	
[false, false, true, false, true, false, false, true, true]	0	
[false, false, true, false, true, false, false, true, false]	0	
[false, false, true, false, true, false, false, false, true]	0	
[false, false, true, false, true, false, false, false, false]	0	
[false, false, true, false, false, true, true, true, true]	0	
[false, false, true, false, false, true, true, true, false]	0	
[false, false, true, false, false, true, true, false, true]	0	
[false, false, true, false, false, true, true, false, false]	0	
[false, false, true, false, false, true, false, true, true]	0	
[false, false, true, false, false, true, false, true, false]	0	
[false, false, true, false, false, true, false, false, true]	0	
[false, false, true, false, false, true, false, false, false]	0	
[false, false, true, false, false, false, true, true, true]	0	
[false, false, true, false, false, false, true, true, false]	0	
[false, false, true, false, false, false, true, false, true]	0	
[false, false, true, false, false, false, true, false, false]	0	
[false, false, true, false, false, false, false, true, true]	0	
[false, false, true, false, false, false, false, true, false]	0	
[false, false, true, false, false, false, false, false, true]	0	
[false, false, true, false, false, false, false, false, false]	0	
[false, false, false, true, true, true, true, true, true]	0	
[false, false, false, true, true, true, true, true, false]	0	
[false, false, false, true, true, true, true, false, true]	0	
[false, false, false, true, true, true, true, false, false]	0	
[false, false, false, true, true, true, false, true, true]	0	
[false, false, false, true, true, true, false, true, false]	0	
[false, false, false, true, true, true, false, false, true]	0	
[false, false, false, true, true, true, false, false, false]	0	
[false, false, false, true, true, false, true, true, true]	0	
[false, false, false, true, true, false, true, true, false]	0	
[false, false, false, true, true, false, true, false, true]	0	
[false, false, false, true, true, false, true, false, false]	0	
[false, false, false, true, true, false, false, true, true]	0	
[false, false, false, true, true, false, false, true, false]	0	
[false, false, false, true, true, false, false, false, true]	0	
[false, false, false, true, true, false, false, false, false]	0	
[false, false, false, true, false, true, true, true, true]	0	
[false, false, false, true, false, true, true, true, false]	0	
[false, false, false, true, false, true, true, false, true]	0	
[false, false, false, true, false, true, true, false, false]	0	
[false, false, false, true, false, true, false, true, true]	0	
[false, false, false, true, false, true, false, true, false]	0	
[false, false, false, true, false, true, false, false, true]	0	
[false, false, false, true, false, true, false, false, false]	0	
[false, false, false, true, false, false, true, true, true]	0	
[false, false, false, true, false, false, true, true, false]	0	
[false, false, false, true, false, false, true, false, true]	0	
[false, false, false, true, false, false, true, false, false]	0	
[false, false, false, true, false, false, false, true, true]	0	
[false, false, false, true, false, false, false, true, false]	0	
[false, false, false, true, false, false, false, false, true]	0	
[false, false, false, true, false, false, false, false, false]	0	
[false, false, false, false, true, true, true, true, true]	0	
[false, false, false, false, true, true, true, true, false]	0	
[false, false, false, false, true, true, true, false, true]	0	
[false, false, false, false, true, true, true, false, false]	0	
[false, false, false, false, true, true, false, true, true]	0	
[false, false, false, false, true, true, false, true, false]	0	
[false, false, false, false, true, true, false, false, true]	0	
[false, false, false, false, true, true, false, false, false]	0	
[false, false, false, false, true, false, true, true, true]	0	
[false, false, false, false, true, false, true, true, false]	0	
[false, false, false, false, true, false, true, false, true]	0	
[false, false, false, false, true, false, true, false, false]	0	
[false, false, false, false, true, false, false, true, true]	0	
[false, false, false, false, true, false, false, true, false]	0	
[false, false, false, false, true, false, false, false, true]	0	
[false, false, false, false, true, false, false, false, false]	0	
[false, false, false, false, false, true, true, true, true]	0	
[false, false, false, false, false, true, true, true, false]	0	
[false, false, false, false, false, true, true, false, true]	0	
[false, false, false, false, false, true, true, false, false]	0	
[false, false, false, false, false, true, false, true, true]	0	
[false, false, false, false, false, true, false, true, false]	0	
[false, false, false, false, false, true, false, false, true]	0	
[false, false, false, false, false, true, false, false, false]	0	
[false, false, false, false, false, false, true, true, true]	0	
[false, false, false, false, false, false, true, true, false]	0	
[false, false, false, false, false, false, true, false, true]	0	
[false, false, false, false, false, false, true, false, false]	0	
[false, false, false, false, false, false, false, true, true]	0	
[false, false, false, false, false, false, false, true, false]	0	
[false, false, false, false, false, false, false, false, true]	0	
[false, false, false, false, false, false, false, false, false]	0	
[true, true, true, true, true, true, true, true, true, true]	0.0000012	
[true, true, true, true, true, true, true, true, true, false]	0.000007199	
[true, true, true, true, true, true, true, true, false, true]	0.000005599	
[true, true, true, true, true, true, true, true, false, false]	0.000044792	
[true, true, true, true, true, true, true, false, true, true]	0.000005599	
[true, true, true, true, true, true, true, false, true, false]	0.000033594	
[true, true, true, true, true, true, true, false, false, true]	0.000034838	
[true, true, true, true, true, true, true, false, false, false]	0.000278703	
[true, true, true, true, true, true, false, true, true, true]	0.000003733	
[true, true, true, true, true, true, false, true, true, false]	0.000022396	
[true, true, true, true, true, true, false, true, false, true]	0.000017419	
[true, true, true, true, true, true, false, true, false, false]	0.000139352	
[true, true, true, true, true, true, false, false, true, true]	0.000023225	
[true, true, true, true, true, true, false, false, true, false]	0.000139352	
[true, true, true, true, true, true, false, false, false, true]	0.000144513	
[true, true, true, true, true, true, false, false, false, false]	0.001156102	
[true, true, true, true, true, false, true, true, true, true]	0.0000024	
[true, true, true, true, true, false, true, true, true, false]	0.000014397	
[true, true, true, true, true, false, true, true, false, true]	0.000011198	
[true, true, true, true, true, false, true, true, false, false]	0.000089583	
[true, true, true, true, true, false, true, false, true, true]	0.000011198	
[true, true, true, true, true, false, true, false, true, false]	0.000067187	
[true, true, true, true, true, false, true, false, false, true]	0.000069676	
[true, true, true, true, true, false, true, false, false, false]	0.000557406	
[true, true, true, true, true, false, false, true, true, true]	0.000007465	
[true, true, true, true, true, false, false, true, true, false]	0.000044792	
[true, true, true, true, true, false, false, true, false, true]	0.000034838	
[true, true, true, true, true, false, false, true, false, false]	0.000278703	
[true, true, true, true, true, false, false, false, true, true]	0.000046451	
[true, true, true, true, true, false, false, false, true, false]	0.000278703	
[true, true, true, true, true, false, false, false, false, true]	0.000289025	
[true, true, true, true, true, false, false, false, false, false]	0.002312204	
[true, true, true, true, false, true, true, true, true, true]	0.0000018	
[true, true, true, true, false, true, true, true, true, false]	0.000010798	
[true, true, true, true, false, true, true, true, false, true]	0.000008398	
[true, true, true, true, false, true, true, true, false, false]	0.000067187	
[true, true, true, true, false, true, true, false, true, true]	0.000008398	
[true, true, true, true, false, true, true, false, true, false]	0.000050391	
[true, true, true, true, false, true, true, false, false, true]	0.000052257	
[true, true, true, true, false, true, true, false, false, false]	0.000418055	
[true, true, true, true, false, true, false, true, true, true]	0.000005599	
[true, true, true, true, false, true, false, true, true, false]	0.000033594	
[true, true, true, true, false, true, false, true, false, true]	0.000026128	
[true, true, true, true, false, true, false, true, false, false]	0.000209027	
[true, true, true, true, false, true, false, false, true, true]	0.000034838	
[true, true, true, true, false, true, false, false, true, false]	0.000209027	
[true, true, true, true, false, true, false, false, false, true]	0.000216769	
[true, true, true, true, false, true, false, false, false, false]	0.001734153	
[true, true, true, true, false, false, true, true, true, true]	0.000005399	
[true, true, true, true, false, false, true, true, true, false]	0.000032394	
[true, true, true, true, false, false, true, true, false, true]	0.000025195	
[true, true, true, true, false, false, true, true, false, false]	0.000201562	
[true, true, true, true, false, false, true, false, true, true]	0.000025195	
[true, true, true, true, false, false, true, false, true, false]	0.000151172	
[true, true, true, true, false, false, true, false, false, true]	0.000156771	
[true, true, true, true, false, false, true, false, false, false]	0.001254164	
[true, true, true, true, false, false, false, true, true, true]	0.000016797	
[true, true, true, true, false, false, false, true, true, false]	0.000100781	
[true, true, true, true, false, false, false, true, false, true]	0.000078385	
[true, true, true, true, false, false, false, true, false, false]	0.000627082	
[true, true, true, true, false, false, false, false, true, true]	0.000104514	
[true, true, true, true, false, false, false, false, true, false]	0.000627082	
[true, true, true, true, false, false, false, false, false, true]	0.000650307	
[true, true, true, true, false, false, false, false, false, false]	0.005202459	
[true, true, true, false, true, true, true, true, true, true]	0.000001575	
[true, true, true, false, true, true, true, true, true, false]	0.000011023	
[true, true, true, false, true, true, true, true, false, true]	0.000006871	
[true, true, true, false, true, true, true, true, false, false]	0.000068714	
[true, true, true, false, true, true, true, false, true, true]	0.000007349	
[true, true, true, false, true, true, true, false, true, false]	0.00005144	
[true, true, true, false, true, true, true, false, false, true]	0.000042756	
[true, true, true, false, true, true, true, false, false, false]	0.000427556	
[true, true, true, false, true, true, false, true, true, true]	0.000004899	
[true, true, true, false, true, true, false, true, true, false]	0.000034294	
[true, true, true, false, true, true, false, true, false, true]	0.000021378	
[true, true, true, false, true, true, false, true, false, false]	0.000213778	
[true, true, true, false, true, true, false, false, true, true]	0.000030483	
[true, true, true, false, true, true, false, false, true, false]	0.000213382	
[true, true, true, false, true, true, false, false, false, true]	0.000177357	
[true, true, true, false, true, true, false, false, false, false]	0.001773566	
[true, true, true, false, true, false, true, true, true, true]	0.000003149	
[true, true, true, false, true, false, true, true, true, false]	0.000022046	
[true, true, true, false, true, false, true, true, false, true]	0.000013743	
[true, true, true, false, true, false, true, true, false, false]	0.000137429	
[true, true, true, false, true, false, true, false, true, true]	0.000014697	
[true, true, true, false, true, false, true, false, true, false]	0.000102881	
[true, true, true, false, true, false, true, false, false, true]	0.000085511	
[true, true, true, false, true, false, true, false, false, false]	0.000855112	
[true, true, true, false, true, false, false, true, true, true]	0.000009798	
[true, true, true, false, true, false, false, true, true, false]	0.000068587	
[true, true, true, false, true, false, false, true, false, true]	0.000042756	
[true, true, true, false, true, false, false, true, false, false]	0.000427556	
[true, true, true, false, true, false, false, false, true, true]	0.000060966	
[true, true, true, false, true, false, false, false, true, false]	0.000426764	
[true, true, true, false, true, false, false, false, false, true]	0.000354713	
[true, true, true, false, true, false, false, false, false, false]	0.003547131	
[true, true, true, false, false, true, true, true, true, true]	0.000003543	
[true, true, true, false, false, true, true, true, true, false]	0.000024802	
[true, true, true, false, false, true, true, true, false, true]	0.000015461	
[true, true, true, false, false, true, true, true, false, false]	0.000154607	
[true, true, true, false, false, true, true, false, true, true]	0.000016534	
[true, true, true, false, false, true, true, false, true, false]	0.000115741	
[true, true, true, false, false, true, true, false, false, true]	0.0000962	
[true, true, true, false, false, true, true, false, false, false]	0.000962001	
[true, true, true, false, false, true, false, true, true, true]	0.000011023	
[true, true, true, false, false, true, false, true, true, false]	0.00007716	
[true, true, true, false, false, true, false, true, false, true]	0.0000481	
[true, true, true, false, false, true, false, true, false, false]	0.000481	
[true, true, true, false, false, true, false, false, true, true]	0.000068587	
[true, true, true, false, false, true, false, false, true, false]	0.00048011	
[true, true, true, false, false, true, false, false, false, true]	0.000399052	
[true, true, true, false, false, true, false, false, false, false]	0.003990523	
[true, true, true, false, false, false, true, true, true, true]	0.000010629	
[true, true, true, false, false, false, true, true, true, false]	0.000074405	
[true, true, true, false, false, false, true, true, false, true]	0.000046382	
[true, true, true, false, false, false, true, true, false, false]	0.000463822	
[true, true, true, false, false, false, true, false, true, true]	0.000049603	
[true, true, true, false, false, false, true, false, true, false]	0.000347222	
[true, true, true, false, false, false, true, false, false, true]	0.0002886	
[true, true, true, false, false, false, true, false, false, false]	0.002886003	
[true, true, true, false, false, false, false, true, true, true]	0.000033069	
[true, true, true, false, false, false, false, true, true, false]	0.000231481	
[true, true, true, false, false, false, false, true, false, true]	0.0001443	
[true, true, true, false, false, false, false, true, false, false]	0.001443001	
[true, true, true, false, false, false, false, false, true, true]	0.000205761	
[true, true, true, false, false, false, false, false, true, false]	0.001440329	
[true, true, true, false, false, false, false, false, false, true]	0.001197157	
[true, true, true, false, false, false, false, false, false, false]	0.011971568	
[true, true, false, true, true, true, true, true, true, true]	0.000001575	
[true, true, false, true, true, true, true, true, true, false]	0.000009448	
[true, true, false, true, true, true, true, true, false, true]	0.000008573	
[true, true, false, true, true, true, true, true, false, false]	0.000068587	
[true, true, false, true, true, true, true, false, true, true]	0.000006871	
[true, true, false, true, true, true, true, false, true, false]	0.000041229	
[true, true, false, true, true, true, true, false, false, true]	0.000053444	
[true, true, false, true, true, true, true, false, false, false]	0.000427556	
[true, true, false, true, true, true, false, true, true, true]	0.000004899	
[true, true, false, true, true, true, false, true, true, false]	0.000029394	
[true, true, false, true, true, true, false, true, false, true]	0.000026673	
[true, true, false, true, true, true, false, true, false, false]	0.000213382	
[true, true, false, true, true, true, false, false, true, true]	0.000028504	
[true, true, false, true, true, true, false, false, true, false]	0.000171022	
[true, true, false, true, true, true, false, false, false, true]	0.000221696	
[true, true, false, true, true, true, false, false, false, false]	0.001773566	
[true, true, false, true, true, false, true, true, true, true]	0.000003149	
[true, true, false, true, true, false, true, true, true, false]	0.000018896	
[true, true, false, true, true, false, true, true, false, true]	0.000017147	
[true, true, false, true, true, false, true, true, false, false]	0.000137174	
[true, true, false, true, true, false, true, false, true, true]	0.000013743	
[true, true, false, true, true, false, true, false, true, false]	0.000082457	
[true, true, false, true, true, false, true, false, false, true]	0.000106889	
[true, true, false, true, true, false, true, false, false, false]	0.000855112	
[true, true, false, true, true, false, false, true, true, true]	0.000009798	
[true, true, false, true, true, false, false, true, true, false]	0.000058789	
[true, true, false, true, true, false, false, true, false, true]	0.000053346	
[true, true, false, true, true, false, false, true, false, false]	0.000426764	
[true, true, false, true, true, false, false, false, true, true]	0.000057007	
[true, true, false, true, true, false, false, false, true, false]	0.000342045	
[true, true, false, true, true, false, false, false, false, true]	0.000443391	
[true, true, false, true, true, false, false, false, false, false]	0.003547131	
[true, true, false, true, false, true, true, true, true, true]	0.000002362	
[true, true, false, true, false, true, true, true, true, false]	0.000014172	
[true, true, false, true, false, true, true, true, false, true]	0.00001286	
[true, true, false, true, false, true, true, true, false, false]	0.000102881	
[true, true, false, true, false, true, true, false, true, true]	0.000010307	
[true, true, false, true, false, true, true, false, true, false]	0.000061843	
[true, true, false, true, false, true, true, false, false, true]	0.000080167	
[true, true, false, true, false, true, true, false, false, false]	0.000641334	
[true, true, false, true, false, true, false, true, true, true]	0.000007349	
[true, true, false, true, false, true, false, true, true, false]	0.000044092	
[true, true, false, true, false, true, false, true, false, true]	0.000040009	
[true, true, false, true, false, true, false, true, false, false]	0.000320073	
[true, true, false, true, false, true, false, false, true, true]	0.000042756	
[true, true, false, true, false, true, false, false, true, false]	0.000256534	
[true, true, false, true, false, true, false, false, false, true]	0.000332544	
[true, true, false, true, false, true, false, false, false, false]	0.002660348	
[true, true, false, true, false, false, true, true, true, true]	0.000007086	
[true, true, false, true, false, false, true, true, true, false]	0.000042517	
[true, true, false, true, false, false, true, true, false, true]	0.00003858	
[true, true, false, true, false, false, true, true, false, false]	0.000308642	
[true, true, false, true, false, false, true, false, true, true]	0.000030921	
[true, true, false, true, false, false, true, false, true, false]	0.000185529	
[true, true, false, true, false, false, true, false, false, true]	0.0002405	
[true, true, false, true, false, false, true, false, false, false]	0.001924002	
[true, true, false, true, false, false, false, true, true, true]	0.000022046	
[true, true, false, true, false, false, false, true, true, false]	0.000132275	
[true, true, false, true, false, false, false, true, false, true]	0.000120027	
[true, true, false, true, false, false, false, true, false, false]	0.000960219	
[true, true, false, true, false, false, false, false, true, true]	0.000128267	
[true, true, false, true, false, false, false, false, true, false]	0.000769601	
[true, true, false, true, false, false, false, false, false, true]	0.000997631	
[true, true, false, true, false, false, false, false, false, false]	0.007981045	
[true, true, false, false, true, true, true, true, true, true]	0.0000031	
[true, true, false, false, true, true, true, true, true, false]	0.000021701	
[true, true, false, false, true, true, true, true, false, true]	0.000015783	
[true, true, false, false, true, true, true, true, false, false]	0.000157828	
[true, true, false, false, true, true, true, false, true, true]	0.000013528	
[true, true, false, false, true, true, true, false, true, false]	0.000094697	
[true, true, false, false, true, true, true, false, false, true]	0.000098386	
[true, true, false, false, true, true, true, false, false, false]	0.000983865	
[true, true, false, false, true, true, false, true, true, true]	0.000009645	
[true, true, false, false, true, true, false, true, true, false]	0.000067515	
[true, true, false, false, true, true, false, true, false, true]	0.000049102	
[true, true, false, false, true, true, false, true, false, false]	0.000491021	
[true, true, false, false, true, true, false, false, true, true]	0.000056117	
[true, true, false, false, true, true, false, false, true, false]	0.000392817	
[true, true, false, false, true, true, false, false, false, true]	0.000408122	
[true, true, false, false, true, true, false, false, false, false]	0.004081216	
[true, true, false, false, true, false, true, true, true, true]	0.0000062	
[true, true, false, false, true, false, true, true, true, false]	0.000043403	
[true, true, false, false, true, false, true, true, false, true]	0.000031566	
[true, true, false, false, true, false, true, true, false, false]	0.000315657	
[true, true, false, false, true, false, true, false, true, true]	0.000027056	
[true, true, false, false, true, false, true, false, true, false]	0.000189394	
[true, true, false, false, true, false, true, false, false, true]	0.000196773	
[true, true, false, false, true, false, true, false, false, false]	0.001967729	
[true, true, false, false, true, false, false, true, true, true]	0.00001929	
[true, true, false, false, true, false, false, true, true, false]	0.000135031	
[true, true, false, false, true, false, false, true, false, true]	0.000098204	
[true, true, false, false, true, false, false, true, false, false]	0.000982043	
[true, true, false, false, true, false, false, false, true, true]	0.000112233	
