================[ Joint Distribution ]================
Value	Probability	
[true, false, true, false, false, true, false, false, false]	0	
[true, false, true, false, false, false, true, true, true]	0	
[true, false, true, false, false, false, true, true, false]	0	
[true, false, true, false, false, false, true, false, true]	0	
[true, false, true, false, false, false, true, false, false]	0	
[true, false, true, false, false, false, false, true, true]	0	
[true, false, true, false, false, false, false, true, false]	0	
[true, false, true, false, false, false, false, false, true]	0	
[true, false, true, false, false, false, false, false, false]	0	
[true, false, false, true, true, true, true, true, true]	0	
[true, false, false, true, true, true, true, true, false]	0	
[true, false, false, true, true, true, true, false, true]	0	
[true, false, false, true, true, true, true, false, false]	0	
[true, false, false, true, true, true, false, true, true]	0	
[true, false, false, true, true, true, false, true, false]	0	
[true, false, false, true, true, true, false, false, true]	0	
[true, false, false, true, true, true, false, false, false]	0	
[true, false, false, true, true, false, true, true, true]	0	
[true, false, false, true, true, false, true, true, false]	0	
[true, false, false, true, true, false, true, false, true]	0	
[true, false, false, true, true, false, true, false, false]	0	
[true, false, false, true, true, false, false, true, true]	0	
[true, false, false, true, true, false, false, true, false]	0	
[true, false, false, true, true, false, false, false, true]	0	
[true, false, false, true, true, false, false, false, false]	0	
[true, false, false, true, false, true, true, true, true]	0	
[true, false, false, true, false, true, true, true, false]	0	
[true, false, false, true, false, true, true, false, true]	0	
[true, false, false, true, false, true, true, false, false]	0	
[true, false, false, true, false, true, false, true, true]	0	
[true, false, false, true, false, true, false, true, false]	0	
[true, false, false, true, false, true, false, false, true]	0	
[true, false, false, true, false, true, false, false, false]	0	
[true, false, false, true, false, false, true, true, true]	0	
[true, false, false, true, false, false, true, true, false]	0	
[true, false, false, true, false, false, true, false, true]	0	
[true, false, false, true, false, false, true, false, false]	0	
[true, false, false, true, false, false, false, true, true]	0	
[true, false, false, true, false, false, false, true, false]	0	
[true, false, false, true, false, false, false, false, true]	0	
[true, false, false, true, false, false, false, false, false]	0	
[true, false, false, false, true, true, true, true, true]	0	
[true, false, false, false, true, true, true, true, false]	0	
[true, false, false, false, true, true, true, false, true]	0	
[true, false, false, false, true, true, true, false, false]	0	
[true, false, false, false, true, true, false, true, true]	0	
[true, false, false, false, true, true, false, true, false]	0	
[true, false, false, false, true, true, false, false, true]	0	
[true, false, false, false, true, true, false, false, false]	0	
[true, false, false, false, true, false, true, true, true]	0	
[true, false, false, false, true, false, true, true, false]	0	
[true, false, false, false, true, false, true, false, true]	0	
[true, false, false, false, true, false, true, false, false]	0	
[true, false, false, false, true, false, false, true, true]	0	
[true, false, false, false, true, false, false, true, false]	0	
[true, false, false, false, true, false, false, false, true]	0	
[true, false, false, false, true, false, false, false, false]	0	
[true, false, false, false, false, true, true, true, true]	0	
[true, false, false, false, false, true, true, true, false]	0	
[true, false, false, false, false, true, true, false, true]	0	
[true, false, false, false, false, true, true, false, false]	0	
[true, false, false, false, false, true, false, true, true]	0	
[true, false, false, false, false, true, false, true, false]	0	
[true, false, false, false, false, true, false, false, true]	0	
[true, false, false, false, false, true, false, false, false]	0	
[true, false, false, false, false, false, true, true, true]	0	
[true, false, false, false, false, false, true, true, false]	0	
[true, false, false, false, false, false, true, false, true]	0	
[true, false, false, false, false, false, true, false, false]	0	
[true, false, false, false, false, false, false, true, true]	0	
[true, false, false, false, false, false, false, true, false]	0	
[true, false, false, false, false, false, false, false, true]	0	
[true, false, false, false, false, false, false, false, false]	0	
[false, true, true, true, true, true, true, true, true]	0	
[false, true, true, true, true, true, true, true, false]	0	
[false, true, true, true, true, true, true, false, true]	0	
[false, true, true, true, true, true, true, false, false]	0	
[false, true, true, true, true, true, false, true, true]	0	
[false, true, true, true, true, true, false, true, false]	0	
[false, true, true, true, true, true, false, false, true]	0	
[false, true, true, true, true, true, false, false, false]	0	
[false, true, true, true, true, false, true, true, true]	0	
[false, true, true, true, true, false, true, true, false]	0	
[false, true, true, true, true, false, true, false, true]	0	
[false, true, true, true, true, false, true, false, false]	0	
[false, true, true, true, true, false, false, true, true]	0	
[false, true, true, true, true, false, false, true, false]	0	
[false, true, true, true, true, false, false, false, true]	0	
[false, true, true, true, true, false, false, false, false]	0	
[false, true, true, true, false, true, true, true, true]	0	
[false, true, true, true, false, true, true, true, false]	0	
[false, true, true, true, false, true, true, false, true]	0	
[false, true, true, true, false, true, true, false, false]	0	
[false, true, true, true, false, true, false, true, true]	0	
[false, true, true, true, false, true, false, true, false]	0	
[false, true, true, true, false, true, false, false, true]	0	
[false, true, true, true, false, true, false, false, false]	0	
[false, true, true, true, false, false, true, true, true]	0	
[false, true, true, true, false, false, true, true, false]	0	
[false, true, true, true, false, false, true, false, true]	0	
[false, true, true, true, false, false, true, false, false]	0	
[false, true, true, true, false, false, false, true, true]	0	
[false, true, true, true, false, false, false, true, false]	0	
[false, true, true, true, false, false, false, false, true]	0	
[false, true, true, true, false, false, false, false, false]	0	
[false, true, true, false, true, true, true, true, true]	0	
[false, true, true, false, true, true, true, true, false]	0	
[false, true, true, false, true, true, true, false, true]	0	
[false, true, true, false, true, true, true, false, false]	0	
[false, true, true, false, true, true, false, true, true]	0	
[false, true, true, false, true, true, false, true, false]	0	
[false, true, true, false, true, true, false, false, true]	0	
[false, true, true, false, true, true, false, false, false]	0	
[false, true, true, false, true, false, true, true, true]	0	
[false, true, true, false, true, false, true, true, false]	0	
[false, true, true, false, true, false, true, false, true]	0	
[false, true, true, false, true, false, true, false, false]	0	
[false, true, true, false, true, false, false, true, true]	0	
[false, true, true, false, true, false, false, true, false]	0	
[false, true, true, false, true, false, false, false, true]	0	
[false, true, true, false, true, false, false, false, false]	0	
[false, true, true, false, false, true, true, true, true]	0	
[false, true, true, false, false, true, true, true, false]	0	
[false, true, true, false, false, true, true, false, true]	0	
[false, true, true, false, false, true, true, false, false]	0	
[false, true, true, false, false, true, false, true, true]	0	
[false, true, true, false, false, true, false, true, false]	0	
[false, true, true, false, false, true, false, false, true]	0	
[false, true, true, false, false, true, false, false, false]	0	
[false, true, true, false, false, false, true, true, true]	0	
[false, true, true, false, false, false, true, true, false]	0	
[false, true, true, false, false, false, true, false, true]	0	
[false, true, true, false, false, false, true, false, false]	0	
[false, true, true, false, false, false, false, true, true]	0	
[false, true, true, false, false, false, false, true, false]	0	
[false, true, true, false, false, false, false, false, true]	0	
[false, true, true, false, false, false, false, false, false]	0	
[false, true, false, true, true, true, true, true, true]	0	
[false, true, false, true, true, true, true, true, false]	0	
[false, true, false, true, true, true, true, false, true]	0	
[false, true, false, true, true, true, true, false, false]	0	
[false, true, false, true, true, true, false, true, true]	0	
[false, true, false, true, true, true, false, true, false]	0	
[false, true, false, true, true, true, false, false, true]	0	
[false, true, false, true, true, true, false, false, false]	0	
[false, true, false, true, true, false, true, true, true]	0	
[false, true, false, true, true, false, true, true, false]	0	
[false, true, false, true, true, false, true, false, true]	0	
[false, true, false, true, true, false, true, false, false]	0	
[false, true, false, true, true, false, false, true, true]	0	
[false, true, false, true, true, false, false, true, false]	0	
[false, true, false, true, true, false, false, false, true]	0	
[false, true, false, true, true, false, false, false, false]	0	
[false, true, false, true, false, true, true, true, true]	0	
[false, true, false, true, false, true, true, true, false]	0	
[false, true, false, true, false, true, true, false, true]	0	
[false, true, false, true, false, true, true, false, false]	0	
[false, true, false, true, false, true, false, true, true]	0	
[false, true, false, true, false, true, false, true, false]	0	
[false, true, false, true, false, true, false, false, true]	0	
[false, true, false, true, false, true, false, false, false]	0	
[false, true, false, true, false, false, true, true, true]	0	
[false, true, false, true, false, false, true, true, false]	0	
[false, true, false, true, false, false, true, false, true]	0	
[false, true, false, true, false, false, true, false, false]	0	
[false, true, false, true, false, false, false, true, true]	0	
[false, true, false, true, false, false, false, true, false]	0	
[false, true, false, true, false, false, false, false, true]	0	
[false, true, false, true, false, false, false, false, false]	0	
[false, true, false, false, true, true, true, true, true]	0	
[false, true, false, false, true, true, true, true, false]	0	
[false, true, false, false, true, true, true, false, true]	0	
[false, true, false, false, true, true, true, false, false]	0	
[false, true, false, false, true, true, false, true, true]	0	
[false, true, false, false, true, true, false, true, false]	0	
[false, true, false, false, true, true, false, false, true]	0	
[false, true, false, false, true, true, false, false, false]	0	
[false, true, false, false, true, false, true, true, true]	0	
[false, true, false, false, true, false, true, true, false]	0	
[false, true, false, false, true, false, true, false, true]	0	
[false, true, false, false, true, false, true, false, false]	0	
[false, true, false, false, true, false, false, true, true]	0	
[false, true, false, false, true, false, false, true, false]	0	
[false, true, false, false, true, false, false, false, true]	0	
[false, true, false, false, true, false, false, false, false]	0	
[false, true, false, false, false, true, true, true, true]	0	
[false, true, false, false, false, true, true, true, false]	0	
[false, true, false, false, false, true, true, false, true]	0	
[false, true, false, false, false, true, true, false, false]	0	
[false, true, false, false, false, true, false, true, true]	0	
[false, true, false, false, false, true, false, true, false]	0	
[false, true, false, false, false, true, false, false, true]	0	
[false, true, false, false, false, true, false, false, false]	0	
[false, true, false, false, false, false, true, true, true]	0	
[false, true, false, false, false, false, true, true, false]	0	
[false, true, false, false, false, false, true, false, true]	0	
[false, true, false, false, false, false, true, false, false]	0	
[false, true, false, false, false, false, false, true, true]	0	
[false, true, false, false, false, false, false, true, false]	0	
[false, true, false, false, false, false, false, false, true]	0	
[false, true, false, false, false, false, false, false, false]	0	
[false, false, true, true, true, true, true, true, true]	0	
[false, false, true, true, true, true, true, true, false]	0	
[false, false, true, true, true, true, true, false, true]	0	
[false, false, true, true, true, true, true, false, false]	0	
[false, false, true, true, true, true, false, true, true]	0	
[false, false, true, true, true, true, false, true, false]	0	
[false, false, true, true, true, true, false, false, true]	0	
[false, false, true, true, true, true, false, false, false]	0	
[false, false, true, true, true, false, true, true, true]	0	
[false, false, true, true, true, false, true, true, false]	0	
[false, false, true, true, true, false, true, false, true]	0	
[false, false, true, true, true, false, true, false, false]	0	
[false, false, true, true, true, false, false, true, true]	0	
[false, false, true, true, true, false, false, true, false]	0	
[false, false, true, true, true, false, false, false, true]	0	
[false, false, true, true, true, false, false, false, false]	0	
[false, false, true, true, false, true, true, true, true]	0	
[false, false, true, true, false, true, true, true, false]	0	
[false, false, true, true, false, true, true, false, true]	0	
[false, false, true, true, false, true, true, false, false]	0	
[false, false, true, true, false, true, false, true, true]	0	
[false, false, true, true, false, true, false, true, false]	0	
[false, false, true, true, false, true, false, false, true]	0	
[false, false, true, true, false, true, false, false, false]	0	
[false, false, true, true, false, false, true, true, true]	0	
[false, false, true, true, false, false, true, true, false]	0	
[false, false, true, true, false, false, true, false, true]	0	
[false, false, true, true, false, false, true, false, false]	0	
[false, false, true, true, false, false, false, true, true]	0	
[false, false, true, true, false, false, false, true, false]	0	
[false, false, true, true, false, false, false, false, true]	0	
[false, false, true, true, false, false, false, false, false]	0	
[false, false, true, false, true, true, true, true, true]	0	
[false, false, true, false, true, true, true, true, false]	0	
[false, false, true, false, true, true, true, false, true]	0	
[false, false, true, false, true, true, true, false, false]	0	
[false, false, true, false, true, true, false, true, true]	0	
[false, false, true, false, true, true, false, true, false]	0	
[false, false, true, false, true, true, false, false, true]	0	
[false, false, true, false, true, true, false, false, false]	0	
[false, false, true, false, true, false, true, true, true]	0	
[false, false, true, false, true, false, true, true, false]	0	
[false, false, true, false, true, false, true, false, true]	0	
[false, false, true, false, true, false, true, false, false]	0	
[false, false, true, false, true, false, false, true, true]	0	
[false, false, true, false, true, false, false, true, false]	0	
[false, false, true, false, true, false, false, false, true]	0	
[false, false, true, false, true, false, false, false, false]	0	
[false, false, true, false, false, true, true, true, true]	0	
[false, false, true, false, false, true, true, true, false]	0	
[false, false, true, false, false, true, true, false, true]	0	
[false, false, true, false, false, true, true, false, false]	0	
[false, false, true, false, false, true, false, true, true]	0	
[false, false, true, false, false, true, false, true, false]	0	
[false, false, true, false, false, true, false, false, true]	0	
[false, false, true, false, false, true, false, false, false]	0	
[false, false, true, false, false, false, true, true, true]	0	
[false, false, true, false, false, false, true, true, false]	0	
[false, false, true, false, false, false, true, false, true]	0	
[false, false, true, false, false, false, true, false, false]	0	
[false, false, true, false, false, false, false, true, true]	0	
[false, false, true, false, false, false, false, true, false]	0	
[false, false, true, false, false, false, false, false, true]	0	
[false, false, true, false, false, false, false, false, false]	0	
[false, false, false, true, true, true, true, true, true]	0	
[false, false, false, true, true, true, true, true, false]	0	
[false, false, false, true, true, true, true, false, true]	0	
[false, false, false, true, true, true, true, false, false]	0	
[false, false, false, true, true, true, false, true, true]	0	
[false, false, false, true, true, true, false, true, false]	0	
[false, false, false, true, true, true, false, false, true]	0	
[false, false, false, true, true, true, false, false, false]	0	
[false, false, false, true, true, false, true, true, true]	0	
[false, false, false, true, true, false, true, true, false]	0	
[false, false, false, true, true, false, true, false, true]	0	
[false, false, false, true, true, false, true, false, false]	0	
[false, false, false, true, true, false, false, true, true]	0	
[false, false, false, true, true, false, false, true, false]	0	
[false, false, false, true, true, false, false, false, true]	0	
[false, false, false, true, true, false, false, false, false]	0	
[false, false, false, true, false, true, true, true, true]	0	
[false, false, false, true, false, true, true, true, false]	0	
[false, false, false, true, false, true, true, false, true]	0	
[false, false, false, true, false, true, true, false, false]	0	
[false, false, false, true, false, true, false, true, true]	0	
[false, false, false, true, false, true, false, true, false]	0	
[false, false, false, true, false, true, false, false, true]	0	
[false, false, false, true, false, true, false, false, false]	0	
[false, false, false, true, false, false, true, true, true]	0	
[false, false, false, true, false, false, true, true, false]	0	
[false, false, false, true, false, false, true, false, true]	0	
[false, false, false, true, false, false, true, false, false]	0	
[false, false, false, true, false, false, false, true, true]	0	
[false, false, false, true, false, false, false, true, false]	0	
[false, false, false, true, false, false, false, false, true]	0	
[false, false, false, true, false, false, false, false, false]	0	
[false, false, false, false, true, true, true, true, true]	0	
[false, false, false, false, true, true, true, true, false]	0	
[false, false, false, false, true, true, true, false, true]	0	
[false, false, false, false, true, true, true, false, false]	0	
[false, false, false, false, true, true, false, true, true]	0	
[false, false, false, false, true, true, false, true, false]	0	
[false, false, false, false, true, true, false, false, true]	0	
[false, false, false, false, true, true, false, false, false]	0	
[false, false, false, false, true, false, true, true, true]	0	
[false, false, false, false, true, false, true, true, false]	0	
[false, false, false, false, true, false, true, false, true]	0	
[false, false, false, false, true, false, true, false, false]	0	
[false, false, false, false, true, false, false, true, true]	0	
[false, false, false, false, true, false, false, true, false]	0	
[false, false, false, false, true, false, false, false, true]	0	
[false, false, false, false, true, false, false, false, false]	0	
[false, false, false, false, false, true, true, true, true]	0	
[false, false, false, false, false, true, true, true, false]	0	
[false, false, false, false, false, true, true, false, true]	0	
[false, false, false, false, false, true, true, false, false]	0	
[false, false, false, false, false, true, false, true, true]	0	
[false, false, false, false, false, true, false, true, false]	0	
[false, false, false, false, false, true, false, false, true]	0	
[false, false, false, false, false, true, false, false, false]	0	
[false, false, false, false, false, false, true, true, true]	0	
[false, false, false, false, false, false, true, true, false]	0	
[false, false, false, false, false, false, true, false, true]	0	
[false, false, false, false, false, false, true, false, false]	0	
[false, false, false, false, false, false, false, true, true]	0	
[false, false, false, false, false, false, false, true, false]	0	
[false, false, false, false, false, false, false, false, true]	0	
[false, false, false, false, false, false, false, false, false]	0	
[true, true, true, true, true, true, true, true, true, true]	0.000015242	
[true, true, true, true, true, true, true, true, true, false]	0.000060966	
[true, true, true, true, true, true, true, true, false, true]	0.000030483	
[true, true, true, true, true, true, true, true, false, false]	0.000121933	
[true, true, true, true, true, true, true, false, true, true]	0.000022862	
[true, true, true, true, true, true, true, false, true, false]	0.000091449	
[true, true, true, true, true, true, true, false, false, true]	0.000068587	
[true, true, true, true, true, true, true, false, false, false]	0.000274348	
[true, true, true, true, true, true, false, true, true, true]	0.000022862	
[true, true, true, true, true, true, false, true, true, false]	0.000091449	
[true, true, true, true, true, true, false, true, false, true]	0.000045725	
[true, true, true, true, true, true, false, true, false, false]	0.000182899	
[true, true, true, true, true, true, false, false, true, true]	0.00005144	
[true, true, true, true, true, true, false, false, true, false]	0.000205761	
[true, true, true, true, true, true, false, false, false, true]	0.000154321	
[true, true, true, true, true, true, false, false, false, false]	0.000617284	
[true, true, true, true, true, false, true, true, true, true]	0.000022862	
[true, true, true, true, true, false, true, true, true, false]	0.000091449	
[true, true, true, true, true, false, true, true, false, true]	0.000045725	
[true, true, true, true, true, false, true, true, false, false]	0.000182899	
[true, true, true, true, true, false, true, false, true, true]	0.000034294	
[true, true, true, true, true, false, true, false, true, false]	0.000137174	
[true, true, true, true, true, false, true, false, false, true]	0.000102881	
[true, true, true, true, true, false, true, false, false, false]	0.000411523	
[true, true, true, true, true, false, false, true, true, true]	0.00005144	
[true, true, true, true, true, false, false, true, true, false]	0.000205761	
[true, true, true, true, true, false, false, true, false, true]	0.000102881	
[true, true, true, true, true, false, false, true, false, false]	0.000411523	
[true, true, true, true, true, false, false, false, true, true]	0.000115741	
[true, true, true, true, true, false, false, false, true, false]	0.000462963	
[true, true, true, true, true, false, false, false, false, true]	0.000347222	
[true, true, true, true, true, false, false, false, false, false]	0.001388889	
[true, true, true, true, false, true, true, true, true, true]	0.000022862	
[true, true, true, true, false, true, true, true, true, false]	0.000091449	
[true, true, true, true, false, true, true, true, false, true]	0.000045725	
[true, true, true, true, false, true, true, true, false, false]	0.000182899	
[true, true, true, true, false, true, true, false, true, true]	0.000034294	
[true, true, true, true, false, true, true, false, true, false]	0.000137174	
[true, true, true, true, false, true, true, false, false, true]	0.000102881	
[true, true, true, true, false, true, true, false, false, false]	0.000411523	
[true, true, true, true, false, true, false, true, true, true]	0.000034294	
[true, true, true, true, false, true, false, true, true, false]	0.000137174	
[true, true, true, true, false, true, false, true, false, true]	0.000068587	
[true, true, true, true, false, true, false, true, false, false]	0.000274348	
[true, true, true, true, false, true, false, false, true, true]	0.00007716	
[true, true, true, true, false, true, false, false, true, false]	0.000308642	
[true, true, true, true, false, true, false, false, false, true]	0.000231481	
[true, true, true, true, false, true, false, false, false, false]	0.000925926	
[true, true, true, true, false, false, true, true, true, true]	0.00005144	
[true, true, true, true, false, false, true, true, true, false]	0.000205761	
[true, true, true, true, false, false, true, true, false, true]	0.000102881	
[true, true, true, true, false, false, true, true, false, false]	0.000411523	
[true, true, true, true, false, false, true, false, true, true]	0.00007716	
[true, true, true, true, false, false, true, false, true, false]	0.000308642	
[true, true, true, true, false, false, true, false, false, true]	0.000231481	
[true, true, true, true, false, false, true, false, false, false]	0.000925926	
[true, true, true, true, false, false, false, true, true, true]	0.000115741	
[true, true, true, true, false, false, false, true, true, false]	0.000462963	
[true, true, true, true, false, false, false, true, false, true]	0.000231481	
[true, true, true, true, false, false, false, true, false, false]	0.000925926	
[true, true, true, true, false, false, false, false, true, true]	0.000260417	
[true, true, true, true, false, false, false, false, true, false]	0.001041667	
[true, true, true, true, false, false, false, false, false, true]	0.00078125	
[true, true, true, true, false, false, false, false, false, false]	0.003125	
[true, true, true, false, true, true, true, true, true, true]	0.000022862	
[true, true, true, false, true, true, true, true, true, false]	0.000091449	
[true, true, true, false, true, true, true, true, false, true]	0.000045725	
[true, true, true, false, true, true, true, true, false, false]	0.000182899	
[true, true, true, false, true, true, true, false, true, true]	0.000034294	
[true, true, true, false, true, true, true, false, true, false]	0.000137174	
[true, true, true, false, true, true, true, false, false, true]	0.000102881	
[true, true, true, false, true, true, true, false, false, false]	0.000411523	
[true, true, true, false, true, true, false, true, true, true]	0.000034294	
[true, true, true, false, true, true, false, true, true, false]	0.000137174	
[true, true, true, false, true, true, false, true, false, true]	0.000068587	
[true, true, true, false, true, true, false, true, false, false]	0.000274348	
[true, true, true, false, true, true, false, false, true, true]	0.00007716	
[true, true, true, false, true, true, false, false, true, false]	0.000308642	
[true, true, true, false, true, true, false, false, false, true]	0.000231481	
[true, true, true, false, true, true, false, false, false, false]	0.000925926	
[true, true, true, false, true, false, true, true, true, true]	0.000034294	
[true, true, true, false, true, false, true, true, true, false]	0.000137174	
[true, true, true, false, true, false, true, true, false, true]	0.000068587	
[true, true, true, false, true, false, true, true, false, false]	0.000274348	
[true, true, true, false, true, false, true, false, true, true]	0.00005144	
[true, true, true, false, true, false, true, false, true, false]	0.000205761	
[true, true, true, false, true, false, true, false, false, true]	0.000154321	
[true, true, true, false, true, false, true, false, false, false]	0.000617284	
[true, true, true, false, true, false, false, true, true, true]	0.00007716	
[true, true, true, false, true, false, false, true, true, false]	0.000308642	
[true, true, true, false, true, false, false, true, false, true]	0.000154321	
[true, true, true, false, true, false, false, true, false, false]	0.000617284	
[true, true, true, false, true, false, false, false, true, true]	0.000173611	
[true, true, true, false, true, false, false, false, true, false]	0.000694444	
[true, true, true, false, true, false, false, false, false, true]	0.000520833	
[true, true, true, false, true, false, false, false, false, false]	0.002083333	
[true, true, true, false, false, true, true, true, true, true]	0.00005144	
[true, true, true, false, false, true, true, true, true, false]	0.000205761	
[true, true, true, false, false, true, true, true, false, true]	0.000102881	
[true, true, true, false, false, true, true, true, false, false]	0.000411523	
[true, true, true, false, false, true, true, false, true, true]	0.00007716	
[true, true, true, false, false, true, true, false, true, false]	0.000308642	
[true, true, true, false, false, true, true, false, false, true]	0.000231481	
[true, true, true, false, false, true, true, false, false, false]	0.000925926	
[true, true, true, false, false, true, false, true, true, true]	0.00007716	
[true, true, true, false, false, true, false, true, true, false]	0.000308642	
[true, true, true, false, false, true, false, true, false, true]	0.000154321	
[true, true, true, false, false, true, false, true, false, false]	0.000617284	
[true, true, true, false, false, true, false, false, true, true]	0.000173611	
[true, true, true, false, false, true, false, false, true, false]	0.000694444	
[true, true, true, false, false, true, false, false, false, true]	0.000520833	
[true, true, true, false, false, true, false, false, false, false]	0.002083333	
[true, true, true, false, false, false, true, true, true, true]	0.000115741	
[true, true, true, false, false, false, true, true, true, false]	0.000462963	
[true, true, true, false, false, false, true, true, false, true]	0.000231481	
[true, true, true, false, false, false, true, true, false, false]	0.000925926	
[true, true, true, false, false, false, true, false, true, true]	0.000173611	
[true, true, true, false, false, false, true, false, true, false]	0.000694444	
[true, true, true, false, false, false, true, false, false, true]	0.000520833	
[true, true, true, false, false, false, true, false, false, false]	0.002083333	
[true, true, true, false, false, false, false, true, true, true]	0.000260417	
[true, true, true, false, false, false, false, true, true, false]	0.001041667	
[true, true, true, false, false, false, false, true, false, true]	0.000520833	
[true, true, true, false, false, false, false, true, false, false]	0.002083333	
[true, true, true, false, false, false, false, false, true, true]	0.000585937	
[true, true, true, false, false, false, false, false, true, false]	0.00234375	
[true, true, true, false, false, false, false, false, false, true]	0.001757813	
[true, true, true, false, false, false, false, false, false, false]	0.00703125	
[true, true, false, true, true, true, true, true, true, true]	0.000022862	
[true, true, false, true, true, true, true, true, true, false]	0.000091449	
[true, true, false, true, true, true, true, true, false, true]	0.000045725	
[true, true, false, true, true, true, true, true, false, false]	0.000182899	
[true, true, false, true, true, true, true, false, true, true]	0.000034294	
[true, true, false, true, true, true, true, false, true, false]	0.000137174	
[true, true, false, true, true, true, true, false, false, true]	0.000102881	
[true, true, false, true, true, true, true, false, false, false]	0.000411523	
[true, true, false, true, true, true, false, true, true, true]	0.000034294	
[true, true, false, true, true, true, false, true, true, false]	0.000137174	
[true, true, false, true, true, true, false, true, false, true]	0.000068587	
[true, true, false, true, true, true, false, true, false, false]	0.000274348	
[true, true, false, true, true, true, false, false, true, true]	0.00007716	
[true, true, false, true, true, true, false, false, true, false]	0.000308642	
[true, true, false, true, true, true, false, false, false, true]	0.000231481	
[true, true, false, true, true, true, false, false, false, false]	0.000925926	
[true, true, false, true, true, false, true, true, true, true]	0.000034294	
[true, true, false, true, true, false, true, true, true, false]	0.000137174	
[true, true, false, true, true, false, true, true, false, true]	0.000068587	
[true, true, false, true, true, false, true, true, false, false]	0.000274348	
[true, true, false, true, true, false, true, false, true, true]	0.00005144	
[true, true, false, true, true, false, true, false, true, false]	0.000205761	
[true, true, false, true, true, false, true, false, false, true]	0.000154321	
[true, true, false, true, true, false, true, false, false, false]	0.000617284	
[true, true, false, true, true, false, false, true, true, true]	0.00007716	
[true, true, false, true, true, false, false, true, true, false]	0.000308642	
[true, true, false, true, true, false, false, true, false, true]	0.000154321	
[true, true, false, true, true, false, false, true, false, false]	0.000617284	
[true, true, false, true, true, false, false, false, true, true]	0.000173611	
[true, true, false, true, true, false, false, false, true, false]	0.000694444	
[true, true, false, true, true, false, false, false, false, true]	0.000520833	
[true, true, false, true, true, false, false, false, false, false]	0.002083333	
[true, true, false, true, false, true, true, true, true, true]	0.000034294	
[true, true, false, true, false, true, true, true, true, false]	0.000137174	
[true, true, false, true, false, true, true, true, false, true]	0.000068587	
[true, true, false, true, false, true, true, true, false, false]	0.000274348	
[true, true, false, true, false, true, true, false, true, true]	0.00005144	
[true, true, false, true, false, true, true, false, true, false]	0.000205761	
[true, true, false, true, false, true, true, false, false, true]	0.000154321	
[true, true, false, true, false, true, true, false, false, false]	0.000617284	
[true, true, false, true, false, true, false, true, true, true]	0.00005144	
[true, true, false, true, false, true, false, true, true, false]	0.000205761	
[true, true, false, true, false, true, false, true, false, true]	0.000102881	
[true, true, false, true, false, true, false, true, false, false]	0.000411523	
[true, true, false, true, false, true, false, false, true, true]	0.000115741	
[true, true, false, true, false, true, false, false, true, false]	0.000462963	
[true, true, false, true, false, true, false, false, false, true]	0.000347222	
[true, true, false, true, false, true, false, false, false, false]	0.001388889	
[true, true, false, true, false, false, true, true, true, true]	0.00007716	
[true, true, false, true, false, false, true, true, true, false]	0.000308642	
[true, true, false, true, false, false, true, true, false, true]	0.000154321	
[true, true, false, true, false, false, true, true, false, false]	0.000617284	
[true, true, false, true, false, false, true, false, true, true]	0.000115741	
[true, true, false, true, false, false, true, false, true, false]	0.000462963	
[true, true, false, true, false, false, true, false, false, true]	0.000347222	
[true, true, false, true, false, false, true, false, false, false]	0.001388889	
[true, true, false, true, false, false, false, true, true, true]	0.000173611	
[true, true, false, true, false, false, false, true, true, false]	0.000694444	
[true, true, false, true, false, false, false, true, false, true]	0.000347222	
[true, true, false, true, false, false, false, true, false, false]	0.001388889	
[true, true, false, true, false, false, false, false, true, true]	0.000390625	
[true, true, false, true, false, false, false, false, true, false]	0.0015625	
[true, true, false, true, false, false, false, false, false, true]	0.001171875	
[true, true, false, true, false, false, false, false, false, false]	0.0046875	
[true, true, false, false, true, true, true, true, true, true]	0.00005144	
[true, true, false, false, true, true, true, true, true, false]	0.000205761	
[true, true, false, false, true, true, true, true, false, true]	0.000102881	
[true, true, false, false, true, true, true, true, false, false]	0.000411523	
[true, true, false, false, true, true, true, false, true, true]	0.00007716	
[true, true, false, false, true, true, true, false, true, false]	0.000308642	
[true, true, false, false, true, true, true, false, false, true]	0.000231481	
[true, true, false, false, true, true, true, false, false, false]	0.000925926	
[true, true, false, false, true, true, false, true, true, true]	0.00007716	
[true, true, false, false, true, true, false, true, true, false]	0.000308642	
[true, true, false, false, true, true, false, true, false, true]	0.000154321	
[true, true, false, false, true, true, false, true, false, false]	0.000617284	
[true, true, false, false, true, true, false, false, true, true]	0.000173611	
[true, true, false, false, true, true, false, false, true, false]	0.000694444	
[true, true, false, false, true, true, false, false, false, true]	0.000520833	
[true, true, false, false, true, true, false, false, false, false]	0.002083333	
[true, true, false, false, true, false, true, true, true, true]	0.00007716	
[true, true, false, false, true, false, true, true, true, false]	0.000308642	
[true, true, false, false, true, false, true, true, false, true]	0.000154321	
[true, true, false, false, true, false, true, true, false, false]	0.000617284	
[true, true, false, false, true, false, true, false, true, true]	0.000115741	
[true, true, false, false, true, false, true, false, true, false]	0.000462963	
[true, true, false, false, true, false, true, false, false, true]	0.000347222	
[true, true, false, false, true, false, true, false, false, false]	0.001388889	
[true, true, false, false, true, false, false, true, true, true]	0.000173611	
[true, true, false, false, true, false, false, true, true, false]	0.000694444	
[true, true, false, false, true, false, false, true, false, true]	0.000347222	
[true, true, false, false, true, false, false, true, false, false]	0.001388889	
[true, true, false, false, true, false, false, false, true, true]	0.000390625	
