================[ Joint Distribution ]================
Value	Probability	
[true, false, true, true, false, false, false, true, true]	0.000265152	
[true, false, true, true, false, false, false, true, false]	0.000441919	
[true, false, true, true, false, false, false, false, true]	0.002603306	
[true, false, true, true, false, false, false, false, false]	0.000578512	
[true, false, true, false, true, true, true, true, true]	0.000106016	
[true, false, true, false, true, true, true, true, false]	0.000141355	
[true, false, true, false, true, true, true, false, true]	0.000549715	
[true, false, true, false, true, true, true, false, false]	0.000068714	
[true, false, true, false, true, true, false, true, true]	0.000412286	
[true, false, true, false, true, true, false, true, false]	0.000549715	
[true, false, true, false, true, true, false, false, true]	0.002992892	
[true, false, true, false, true, true, false, false, false]	0.000374111	
[true, false, true, false, true, false, true, true, true]	0.000015461	
[true, false, true, false, true, false, true, true, false]	0.000025768	
[true, false, true, false, true, false, true, false, true]	0.000084331	
[true, false, true, false, true, false, true, false, false]	0.00001874	
[true, false, true, false, true, false, false, true, true]	0.000060125	
[true, false, true, false, true, false, false, true, false]	0.000100208	
[true, false, true, false, true, false, false, false, true]	0.000459137	
[true, false, true, false, true, false, false, false, false]	0.00010203	
[true, false, true, false, false, true, true, true, true]	0.000721501	
[true, false, true, false, false, true, true, true, false]	0.000962001	
[true, false, true, false, false, true, true, false, true]	0.004489338	
[true, false, true, false, false, true, true, false, false]	0.000561167	
[true, false, true, false, false, true, false, true, true]	0.002623639	
[true, false, true, false, false, true, false, true, false]	0.003498185	
[true, false, true, false, false, true, false, false, true]	0.024487297	
[true, false, true, false, false, true, false, false, false]	0.003060912	
[true, false, true, false, false, false, true, true, true]	0.000315657	
[true, false, true, false, false, false, true, true, false]	0.000526094	
[true, false, true, false, false, false, true, false, true]	0.002066116	
[true, false, true, false, false, false, true, false, false]	0.000459137	
[true, false, true, false, false, false, false, true, true]	0.001147842	
[true, false, true, false, false, false, false, true, false]	0.00191307	
[true, false, true, false, false, false, false, false, true]	0.011269722	
[true, false, true, false, false, false, false, false, false]	0.002504383	
[true, false, false, true, true, true, true, true, true]	0.000114796	
[true, false, false, true, true, true, true, true, false]	0.000153061	
[true, false, false, true, true, true, true, false, true]	0.000595238	
[true, false, false, true, true, true, true, false, false]	0.000074405	
[true, false, false, true, true, true, false, true, true]	0.000357143	
[true, false, false, true, true, true, false, true, false]	0.00047619	
[true, false, false, true, true, true, false, false, true]	0.002592593	
[true, false, false, true, true, true, false, false, false]	0.000324074	
[true, false, false, true, true, false, true, true, true]	0.000033482	
[true, false, false, true, true, false, true, true, false]	0.000055804	
[true, false, false, true, true, false, true, false, true]	0.00018263	
[true, false, false, true, true, false, true, false, false]	0.000040584	
[true, false, false, true, true, false, false, true, true]	0.000104167	
[true, false, false, true, true, false, false, true, false]	0.000173611	
[true, false, false, true, true, false, false, false, true]	0.000795455	
[true, false, false, true, true, false, false, false, false]	0.000176768	
[true, false, false, true, false, true, true, true, true]	0.000511364	
[true, false, false, true, false, true, true, true, false]	0.000681818	
[true, false, false, true, false, true, true, false, true]	0.003181818	
[true, false, false, true, false, true, true, false, false]	0.000397727	
[true, false, false, true, false, true, false, true, true]	0.001487603	
[true, false, false, true, false, true, false, true, false]	0.001983471	
[true, false, false, true, false, true, false, false, true]	0.013884298	
[true, false, false, true, false, true, false, false, false]	0.001735537	
[true, false, false, true, false, false, true, true, true]	0.000372869	
[true, false, false, true, false, false, true, true, false]	0.000621449	
[true, false, false, true, false, false, true, false, true]	0.002440599	
[true, false, false, true, false, false, true, false, false]	0.000542355	
[true, false, false, true, false, false, false, true, true]	0.001084711	
[true, false, false, true, false, false, false, true, false]	0.001807851	
[true, false, false, true, false, false, false, false, true]	0.010649887	
[true, false, false, true, false, false, false, false, false]	0.002366642	
[true, false, false, false, true, true, true, true, true]	0.000278293	
[true, false, false, false, true, true, true, true, false]	0.000371058	
[true, false, false, false, true, true, true, false, true]	0.001443001	
[true, false, false, false, true, true, true, false, false]	0.000180375	
[true, false, false, false, true, true, false, true, true]	0.001082251	
[true, false, false, false, true, true, false, true, false]	0.001443001	
[true, false, false, false, true, true, false, false, true]	0.007856341	
[true, false, false, false, true, true, false, false, false]	0.000982043	
[true, false, false, false, true, false, true, true, true]	0.000081169	
[true, false, false, false, true, false, true, true, false]	0.000135281	
[true, false, false, false, true, false, true, false, true]	0.000442739	
[true, false, false, false, true, false, true, false, false]	0.000098386	
[true, false, false, false, true, false, false, true, true]	0.000315657	
[true, false, false, false, true, false, false, true, false]	0.000526094	
[true, false, false, false, true, false, false, false, true]	0.002410468	
[true, false, false, false, true, false, false, false, false]	0.00053566	
[true, false, false, false, false, true, true, true, true]	0.001770956	
[true, false, false, false, false, true, true, true, false]	0.002361275	
[true, false, false, false, false, true, true, false, true]	0.011019284	
[true, false, false, false, false, true, true, false, false]	0.00137741	
[true, false, false, false, false, true, false, true, true]	0.006439841	
[true, false, false, false, false, true, false, true, false]	0.008586455	
[true, false, false, false, false, true, false, false, true]	0.060105184	
[true, false, false, false, false, true, false, false, false]	0.007513148	
[true, false, false, false, false, false, true, true, true]	0.001291322	
[true, false, false, false, false, false, true, true, false]	0.002152204	
[true, false, false, false, false, false, true, false, true]	0.008452292	
[true, false, false, false, false, false, true, false, false]	0.001878287	
[true, false, false, false, false, false, false, true, true]	0.004695718	
[true, false, false, false, false, false, false, true, false]	0.007826196	
[true, false, false, false, false, false, false, false, true]	0.046103408	
[true, false, false, false, false, false, false, false, false]	0.010245202	
[false, true, true, true, true, true, true, true, true]	0.000020825	
[false, true, true, true, true, true, true, true, false]	0.000027766	
[false, true, true, true, true, true, true, false, true]	0.00010798	
[false, true, true, true, true, true, true, false, false]	0.000013497	
[false, true, true, true, true, true, false, true, true]	0.000064788	
[false, true, true, true, true, true, false, true, false]	0.000086384	
[false, true, true, true, true, true, false, false, true]	0.000470312	
[false, true, true, true, true, true, false, false, false]	0.000058789	
[false, true, true, true, true, false, true, true, true]	0.000003037	
[false, true, true, true, true, false, true, true, false]	0.000005062	
[false, true, true, true, true, false, true, false, true]	0.000016565	
[false, true, true, true, true, false, true, false, false]	0.000003681	
[false, true, true, true, true, false, false, true, true]	0.000009448	
[false, true, true, true, true, false, false, true, false]	0.000015747	
[false, true, true, true, true, false, false, false, true]	0.00007215	
[false, true, true, true, true, false, false, false, false]	0.000016033	
[false, true, true, true, false, true, true, true, true]	0.000085034	
[false, true, true, true, false, true, true, true, false]	0.000113379	
[false, true, true, true, false, true, true, false, true]	0.000529101	
[false, true, true, true, false, true, true, false, false]	0.000066138	
[false, true, true, true, false, true, false, true, true]	0.000247372	
[false, true, true, true, false, true, false, true, false]	0.000329829	
[false, true, true, true, false, true, false, false, true]	0.002308802	
[false, true, true, true, false, true, false, false, false]	0.0002886	
[false, true, true, true, false, false, true, true, true]	0.000037202	
[false, true, true, true, false, false, true, true, false]	0.000062004	
[false, true, true, true, false, false, true, false, true]	0.000243506	
[false, true, true, true, false, false, true, false, false]	0.000054113	
[false, true, true, true, false, false, false, true, true]	0.000108225	
[false, true, true, true, false, false, false, true, false]	0.000180375	
[false, true, true, true, false, false, false, false, true]	0.001062574	
[false, true, true, true, false, false, false, false, false]	0.000236128	
[false, true, true, false, true, true, true, true, true]	0.000067487	
[false, true, true, false, true, true, true, true, false]	0.000089983	
[false, true, true, false, true, true, true, false, true]	0.000349934	
[false, true, true, false, true, true, true, false, false]	0.000043742	
[false, true, true, false, true, true, false, true, true]	0.000262451	
[false, true, true, false, true, true, false, true, false]	0.000349934	
[false, true, true, false, true, true, false, false, true]	0.001905197	
[false, true, true, false, true, true, false, false, false]	0.00023815	
[false, true, true, false, true, false, true, true, true]	0.000009842	
[false, true, true, false, true, false, true, true, false]	0.000016403	
[false, true, true, false, true, false, true, false, true]	0.000053683	
[false, true, true, false, true, false, true, false, false]	0.00001193	
[false, true, true, false, true, false, false, true, true]	0.000038274	
[false, true, true, false, true, false, false, true, false]	0.00006379	
[false, true, true, false, true, false, false, false, true]	0.000292275	
[false, true, true, false, true, false, false, false, false]	0.00006495	
[false, true, true, false, false, true, true, true, true]	0.000367431	
[false, true, true, false, false, true, true, true, false]	0.000489908	
[false, true, true, false, false, true, true, false, true]	0.002286237	
[false, true, true, false, false, true, true, false, false]	0.00028578	
[false, true, true, false, false, true, false, true, true]	0.001336112	
[false, true, true, false, false, true, false, true, false]	0.001781483	
[false, true, true, false, false, true, false, false, true]	0.012470383	
[false, true, true, false, false, true, false, false, false]	0.001558798	
[false, true, true, false, false, false, true, true, true]	0.000160751	
[false, true, true, false, false, false, true, true, false]	0.000267918	
[false, true, true, false, false, false, true, false, true]	0.001052189	
[false, true, true, false, false, false, true, false, false]	0.00023382	
[false, true, true, false, false, false, false, true, true]	0.000584549	
[false, true, true, false, false, false, false, true, false]	0.000974249	
[false, true, true, false, false, false, false, false, true]	0.00573921	
[false, true, true, false, false, false, false, false, false]	0.00127538	
[false, true, false, true, true, true, true, true, true]	0.000036443	
[false, true, false, true, true, true, true, true, false]	0.000048591	
[false, true, false, true, true, true, true, false, true]	0.000188964	
[false, true, false, true, true, true, true, false, false]	0.000023621	
[false, true, false, true, true, true, false, true, true]	0.000113379	
[false, true, false, true, true, true, false, true, false]	0.000151172	
[false, true, false, true, true, true, false, false, true]	0.000823045	
[false, true, false, true, true, true, false, false, false]	0.000102881	
[false, true, false, true, true, false, true, true, true]	0.000010629	
[false, true, false, true, true, false, true, true, false]	0.000017715	
[false, true, false, true, true, false, true, false, true]	0.000057978	
[false, true, false, true, true, false, true, false, false]	0.000012884	
[false, true, false, true, true, false, false, true, true]	0.000033069	
[false, true, false, true, true, false, false, true, false]	0.000055115	
[false, true, false, true, true, false, false, false, true]	0.000252525	
[false, true, false, true, true, false, false, false, false]	0.000056117	
[false, true, false, true, false, true, true, true, true]	0.000139147	
[false, true, false, true, false, true, true, true, false]	0.000185529	
[false, true, false, true, false, true, true, false, true]	0.000865801	
[false, true, false, true, false, true, true, false, false]	0.000108225	
[false, true, false, true, false, true, false, true, true]	0.00040479	
[false, true, false, true, false, true, false, true, false]	0.00053972	
[false, true, false, true, false, true, false, false, true]	0.00377804	
[false, true, false, true, false, true, false, false, false]	0.000472255	
[false, true, false, true, false, false, true, true, true]	0.000101461	
[false, true, false, true, false, false, true, true, false]	0.000169102	
[false, true, false, true, false, false, true, false, true]	0.000664109	
[false, true, false, true, false, false, true, false, false]	0.00014758	
[false, true, false, true, false, false, false, true, true]	0.000295159	
[false, true, false, true, false, false, false, true, false]	0.000491932	
[false, true, false, true, false, false, false, false, true]	0.002897929	
[false, true, false, true, false, false, false, false, false]	0.000643984	
[false, true, false, false, true, true, true, true, true]	0.000118103	
[false, true, false, false, true, true, true, true, false]	0.00015747	
[false, true, false, false, true, true, true, false, true]	0.000612385	
[false, true, false, false, true, true, true, false, false]	0.000076548	
[false, true, false, false, true, true, false, true, true]	0.000459289	
[false, true, false, false, true, true, false, true, false]	0.000612385	
[false, true, false, false, true, true, false, false, true]	0.003334095	
[false, true, false, false, true, true, false, false, false]	0.000416762	
[false, true, false, false, true, false, true, true, true]	0.000034447	
[false, true, false, false, true, false, true, true, false]	0.000057411	
[false, true, false, false, true, false, true, false, true]	0.000187891	
[false, true, false, false, true, false, true, false, false]	0.000041754	
[false, true, false, false, true, false, false, true, true]	0.000133959	
[false, true, false, false, true, false, false, true, false]	0.000223265	
[false, true, false, false, true, false, false, false, true]	0.001022961	
[false, true, false, false, true, false, false, false, false]	0.000227325	
[false, true, false, false, false, true, true, true, true]	0.000601251	
[false, true, false, false, false, true, true, true, false]	0.000801667	
[false, true, false, false, false, true, true, false, true]	0.003741115	
[false, true, false, false, false, true, true, false, false]	0.000467639	
[false, true, false, false, false, true, false, true, true]	0.002186366	
[false, true, false, false, false, true, false, true, false]	0.002915154	
[false, true, false, false, false, true, false, false, true]	0.020406081	
[false, true, false, false, false, true, false, false, false]	0.00255076	
[false, true, false, false, false, false, true, true, true]	0.000438412	
[false, true, false, false, false, false, true, true, false]	0.000730686	
[false, true, false, false, false, false, true, false, true]	0.002869605	
[false, true, false, false, false, false, true, false, false]	0.00063769	
[false, true, false, false, false, false, false, true, true]	0.001594225	
[false, true, false, false, false, false, false, true, false]	0.002657042	
[false, true, false, false, false, false, false, false, true]	0.015652392	
[false, true, false, false, false, false, false, false, false]	0.003478309	
[false, false, true, true, true, true, true, true, true]	0.000040999	
[false, false, true, true, true, true, true, true, false]	0.000054665	
[false, false, true, true, true, true, true, false, true]	0.000212585	
[false, false, true, true, true, true, true, false, false]	0.000026573	
[false, false, true, true, true, true, false, true, true]	0.000127551	
[false, false, true, true, true, true, false, true, false]	0.000170068	
[false, false, true, true, true, true, false, false, true]	0.000925926	
[false, false, true, true, true, true, false, false, false]	0.000115741	
[false, false, true, true, true, false, true, true, true]	0.000005979	
[false, false, true, true, true, false, true, true, false]	0.000009965	
[false, false, true, true, true, false, true, false, true]	0.000032612	
[false, false, true, true, true, false, true, false, false]	0.000007247	
[false, false, true, true, true, false, false, true, true]	0.000018601	
[false, false, true, true, true, false, false, true, false]	0.000031002	
[false, false, true, true, true, false, false, false, true]	0.000142045	
[false, false, true, true, true, false, false, false, false]	0.000031566	
[false, false, true, true, false, true, true, true, true]	0.000195312	
[false, false, true, true, false, true, true, true, false]	0.000260417	
[false, false, true, true, false, true, true, false, true]	0.001215278	
[false, false, true, true, false, true, true, false, false]	0.00015191	
[false, false, true, true, false, true, false, true, true]	0.000568182	
[false, false, true, true, false, true, false, true, false]	0.000757576	
[false, false, true, true, false, true, false, false, true]	0.00530303	
[false, false, true, true, false, true, false, false, false]	0.000662879	
[false, false, true, true, false, false, true, true, true]	0.000085449	
[false, false, true, true, false, false, true, true, false]	0.000142415	
[false, false, true, true, false, false, true, false, true]	0.000559304	
[false, false, true, true, false, false, true, false, false]	0.00012429	
[false, false, true, true, false, false, false, true, true]	0.00024858	
[false, false, true, true, false, false, false, true, false]	0.000414299	
[false, false, true, true, false, false, false, false, true]	0.002440599	
[false, false, true, true, false, false, false, false, false]	0.000542355	
[false, false, true, false, true, true, true, true, true]	0.000124238	
[false, false, true, false, true, true, true, true, false]	0.000165651	
[false, false, true, false, true, true, true, false, true]	0.000644197	
[false, false, true, false, true, true, true, false, false]	0.000080525	
[false, false, true, false, true, true, false, true, true]	0.000483148	
[false, false, true, false, true, true, false, true, false]	0.000644197	
[false, false, true, false, true, true, false, false, true]	0.003507295	
[false, false, true, false, true, true, false, false, false]	0.000438412	
[false, false, true, false, true, false, true, true, true]	0.000018118	
[false, false, true, false, true, false, true, true, false]	0.000030197	
[false, false, true, false, true, false, true, false, true]	0.000098826	
[false, false, true, false, true, false, true, false, false]	0.000021961	
[false, false, true, false, true, false, false, true, true]	0.000070459	
[false, false, true, false, true, false, false, true, false]	0.000117432	
[false, false, true, false, true, false, false, false, true]	0.000538051	
[false, false, true, false, true, false, false, false, false]	0.000119567	
[false, false, true, false, false, true, true, true, true]	0.000845509	
[false, false, true, false, false, true, true, true, false]	0.001127345	
[false, false, true, false, false, true, true, false, true]	0.005260943	
[false, false, true, false, false, true, true, false, false]	0.000657618	
[false, false, true, false, false, true, false, true, true]	0.003074577	
[false, false, true, false, false, true, false, true, false]	0.004099436	
[false, false, true, false, false, true, false, false, true]	0.028696051	
[false, false, true, false, false, true, false, false, false]	0.003587006	
[false, false, true, false, false, false, true, true, true]	0.00036991	
[false, false, true, false, false, false, true, true, false]	0.000616517	
[false, false, true, false, false, false, true, false, true]	0.002421229	
[false, false, true, false, false, false, true, false, false]	0.000538051	
[false, false, true, false, false, false, false, true, true]	0.001345127	
[false, false, true, false, false, false, false, true, false]	0.002241879	
[false, false, true, false, false, false, false, false, true]	0.013206705	
[false, false, true, false, false, false, false, false, false]	0.002934823	
[false, false, false, true, true, true, true, true, true]	0.000107621	
[false, false, false, true, true, true, true, true, false]	0.000143495	
[false, false, false, true, true, true, true, false, true]	0.000558036	
[false, false, false, true, true, true, true, false, false]	0.000069754	
[false, false, false, true, true, true, false, true, true]	0.000334821	
[false, false, false, true, true, true, false, true, false]	0.000446429	
[false, false, false, true, true, true, false, false, true]	0.002430556	
[false, false, false, true, true, true, false, false, false]	0.000303819	
[false, false, false, true, true, false, true, true, true]	0.00003139	
[false, false, false, true, true, false, true, true, false]	0.000052316	
[false, false, false, true, true, false, true, false, true]	0.000171216	
[false, false, false, true, true, false, true, false, false]	0.000038048	
[false, false, false, true, true, false, false, true, true]	0.000097656	
[false, false, false, true, true, false, false, true, false]	0.00016276	
[false, false, false, true, true, false, false, false, true]	0.000745739	
[false, false, false, true, true, false, false, false, false]	0.00016572	
[false, false, false, true, false, true, true, true, true]	0.000479403	
[false, false, false, true, false, true, true, true, false]	0.000639205	
[false, false, false, true, false, true, true, false, true]	0.002982955	
[false, false, false, true, false, true, true, false, false]	0.000372869	
[false, false, false, true, false, true, false, true, true]	0.001394628	
[false, false, false, true, false, true, false, true, false]	0.001859504	
[false, false, false, true, false, true, false, false, true]	0.013016529	
[false, false, false, true, false, true, false, false, false]	0.001627066	
[false, false, false, true, false, false, true, true, true]	0.000349565	
[false, false, false, true, false, false, true, true, false]	0.000582608	
[false, false, false, true, false, false, true, false, true]	0.002288062	
[false, false, false, true, false, false, true, false, false]	0.000508458	
[false, false, false, true, false, false, false, true, true]	0.001016916	
[false, false, false, true, false, false, false, true, false]	0.001694861	
[false, false, false, true, false, false, false, false, true]	0.009984269	
[false, false, false, true, false, false, false, false, false]	0.002218727	
[false, false, false, false, true, true, true, true, true]	0.000326125	
[false, false, false, false, true, true, true, true, false]	0.000434833	
[false, false, false, false, true, true, true, false, true]	0.001691017	
[false, false, false, false, true, true, true, false, false]	0.000211377	
[false, false, false, false, true, true, false, true, true]	0.001268263	
[false, false, false, false, true, true, false, true, false]	0.001691017	
[false, false, false, false, true, true, false, false, true]	0.00920665	
[false, false, false, false, true, true, false, false, false]	0.001150831	
[false, false, false, false, true, false, true, true, true]	0.00009512	
[false, false, false, false, true, false, true, true, false]	0.000158533	
[false, false, false, false, true, false, true, false, true]	0.000518835	
[false, false, false, false, true, false, true, false, false]	0.000115297	
[false, false, false, false, true, false, false, true, true]	0.00036991	
[false, false, false, false, true, false, false, true, false]	0.000616517	
[false, false, false, false, true, false, false, false, true]	0.002824768	
[false, false, false, false, true, false, false, false, false]	0.000627726	
[false, false, false, false, false, true, true, true, true]	0.002075339	
[false, false, false, false, false, true, true, true, false]	0.002767119	
[false, false, false, false, false, true, true, false, true]	0.012913223	
[false, false, false, false, false, true, true, false, false]	0.001614153	
[false, false, false, false, false, true, false, true, true]	0.007546689	
[false, false, false, false, false, true, false, true, false]	0.010062252	
[false, false, false, false, false, true, false, false, true]	0.070435763	
[false, false, false, false, false, true, false, false, false]	0.00880447	
[false, false, false, false, false, false, true, true, true]	0.001513268	
[false, false, false, false, false, false, true, true, false]	0.002522114	
[false, false, false, false, false, false, true, false, true]	0.009905029	
[false, false, false, false, false, false, true, false, false]	0.002201118	
[false, false, false, false, false, false, false, true, true]	0.005502794	
[false, false, false, false, false, false, false, true, false]	0.009171323	
[false, false, false, false, false, false, false, false, true]	0.054027432	
[false, false, false, false, false, false, false, false, false]	0.012006096	
[true, true, true, true, true, true, true, true, true, true]	0	
[true, true, true, true, true, true, true, true, true, false]	0	
[true, true, true, true, true, true, true, true, false, true]	0	
[true, true, true, true, true, true, true, true, false, false]	0	
[true, true, true, true, true, true, true, false, true, true]	0	
[true, true, true, true, true, true, true, false, true, false]	0	
[true, true, true, true, true, true, true, false, false, true]	0	
[true, true, true, true, true, true, true, false, false, false]	0	
[true, true, true, true, true, true, false, true, true, true]	0	
[true, true, true, true, true, true, false, true, true, false]	0	
[true, true, true, true, true, true, false, true, false, true]	0	
[true, true, true, true, true, true, false, true, false, false]	0	
[true, true, true, true, true, true, false, false, true, true]	0	
[true, true, true, true, true, true, false, false, true, false]	0	
[true, true, true, true, true, true, false, false, false, true]	0	
[true, true, true, true, true, true, false, false, false, false]	0	
[true, true, true, true, true, false, true, true, true, true]	0	
[true, true, true, true, true, false, true, true, true, false]	0	
[true, true, true, true, true, false, true, true, false, true]	0	
[true, true, true, true, true, false, true, true, false, false]	0	
[true, true, true, true, true, false, true, false, true, true]	0	
[true, true, true, true, true, false, true, false, true, false]	0	
[true, true, true, true, true, false, true, false, false, true]	0	
[true, true, true, true, true, false, true, false, false, false]	0	
[true, true, true, true, true, false, false, true, true, true]	0	
[true, true, true, true, true, false, false, true, true, false]	0	
[true, true, true, true, true, false, false, true, false, true]	0	
[true, true, true, true, true, false, false, true, false, false]	0	
[true, true, true, true, true, false, false, false, true, true]	0	
[true, true, true, true, true, false, false, false, true, false]	0	
[true, true, true, true, true, false, false, false, false, true]	0	
[true, true, true, true, true, false, false, false, false, false]	0	
[true, true, true, true, false, true, true, true, true, true]	0	
[true, true, true, true, false, true, true, true, true, false]	0	
[true, true, true, true, false, true, true, true, false, true]	0	
[true, true, true, true, false, true, true, true, false, false]	0	
[true, true, true, true, false, true, true, false, true, true]	0	
[true, true, true, true, false, true, true, false, true, false]	0	
[true, true, true, true, false, true, true, false, false, true]	0	
[true, true, true, true, false, true, true, false, false, false]	0	
[true, true, true, true, false, true, false, true, true, true]	0	
[true, true, true, true, false, true, false, true, true, false]	0	
[true, true, true, true, false, true, false, true, false, true]	0	
[true, true, true, true, false, true, false, true, false, false]	0	
[true, true, true, true, false, true, false, false, true, true]	0	
[true, true, true, true, false, true, false, false, true, false]	0	
[true, true, true, true, false, true, false, false, false, true]	0	
[true, true, true, true, false, true, false, false, false, false]	0	
[true, true, true, true, false, false, true, true, true, true]	0	
[true, true, true, true, false, false, true, true, true, false]	0	
[true, true, true, true, false, false, true, true, false, true]	0	
[true, true, true, true, false, false, true, true, false, false]	0	
[true, true, true, true, false, false, true, false, true, true]	0	
[true, true, true, true, false, false, true, false, true, false]	0	
[true, true, true, true, false, false, true, false, false, true]	0	
[true, true, true, true, false, false, true, false, false, false]	0	
[true, true, true, true, false, false, false, true, true, true]	0	
[true, true, true, true, false, false, false, true, true, false]	0	
[true, true, true, true, false, false, false, true, false, true]	0	
[true, true, true, true, false, false, false, true, false, false]	0	
[true, true, true, true, false, false, false, false, true, true]	0	
[true, true, true, true, false, false, false, false, true, false]	0	
[true, true, true, true, false, false, false, false, false, true]	0	
[true, true, true, true, false, false, false, false, false, false]	0	
[true, true, true, false, true, true, true, true, true, true]	0	
[true, true, true, false, true, true, true, true, true, false]	0	
[true, true, true, false, true, true, true, true, false, true]	0	
[true, true, true, false, true, true, true, true, false, false]	0	
[true, true, true, false, true, true, true, false, true, true]	0	
[true, true, true, false, true, true, true, false, true, false]	0	
[true, true, true, false, true, true, true, false, false, true]	0	
[true, true, true, false, true, true, true, false, false, false]	0	
[true, true, true, false, true, true, false, true, true, true]	0	
[true, true, true, false, true, true, false, true, true, false]	0	
[true, true, true, false, true, true, false, true, false, true]	0	
[true, true, true, false, true, true, false, true, false, false]	0	
[true, true, true, false, true, true, false, false, true, true]	0	
[true, true, true, false, true, true, false, false, true, false]	0	
[true, true, true, false, true, true, false, false, false, true]	0	
[true, true, true, false, true, true, false, false, false, false]	0	
[true, true, true, false, true, false, true, true, true, true]	0	
[true, true, true, false, true, false, true, true, true, false]	0	
[true, true, true, false, true, false, true, true, false, true]	0	
[true, true, true, false, true, false, true, true, false, false]	0	
[true, true, true, false, true, false, true, false, true, true]	0	
[true, true, true, false, true, false, true, false, true, false]	0	
[true, true, true, false, true, false, true, false, false, true]	0	
[true, true, true, false, true, false, true, false, false, false]	0	
[true, true, true, false, true, false, false, true, true, true]	0	
[true, true, true, false, true, false, false, true, true, false]	0	
[true, true, true, false, true, false, false, true, false, true]	0	
[true, true, true, false, true, false, false, true, false, false]	0	
[true, true, true, false, true, false, false, false, true, true]	0	
[true, true, true, false, true, false, false, false, true, false]	0	
[true, true, true, false, true, false, false, false, false, true]	0	
[true, true, true, false, true, false, false, false, false, false]	0	
[true, true, true, false, false, true, true, true, true, true]	0	
[true, true, true, false, false, true, true, true, true, false]	0	
[true, true, true, false, false, true, true, true, false, true]	0	
[true, true, true, false, false, true, true, true, false, false]	0	
[true, true, true, false, false, true, true, false, true, true]	0	
[true, true, true, false, false, true, true, false, true, false]	0	
[true, true, true, false, false, true, true, false, false, true]	0	
[true, true, true, false, false, true, true, false, false, false]	0	
[true, true, true, false, false, true, false, true, true, true]	0	
[true, true, true, false, false, true, false, true, true, false]	0	
[true, true, true, false, false, true, false, true, false, true]	0	
[true, true, true, false, false, true, false, true, false, false]	0	
[true, true, true, false, false, true, false, false, true, true]	0	
[true, true, true, false, false, true, false, false, true, false]	0	
[true, true, true, false, false, true, false, false, false, true]	0	
[true, true, true, false, false, true, false, false, false, false]	0	
[true, true, true, false, false, false, true, true, true, true]	0	
[true, true, true, false, false, false, true, true, true, false]	0	
[true, true, true, false, false, false, true, true, false, true]	0	
[true, true, true, false, false, false, true, true, false, false]	0	
[true, true, true, false, false, false, true, false, true, true]	0	
[true, true, true, false, false, false, true, false, true, false]	0	
[true, true, true, false, false, false, true, false, false, true]	0	
[true, true, true, false, false, false, true, false, false, false]	0	
[true, true, true, false, false, false, false, true, true, true]	0	
[true, true, true, false, false, false, false, true, true, false]	0	
[true, true, true, false, false, false, false, true, false, true]	0	
[true, true, true, false, false, false, false, true, false, false]	0	
[true, true, true, false, false, false, false, false, true, true]	0	
[true, true, true, false, false, false, false, false, true, false]	0	
[true, true, true, false, false, false, false, false, false, true]	0	
[true, true, true, false, false, false, false, false, false, false]	0	
[true, true, false, true, true, true, true, true, true, true]	0	
[true, true, false, true, true, true, true, true, true, false]	0	
[true, true, false, true, true, true, true, true, false, true]	0	
[true, true, false, true, true, true, true, true, false, false]	0	
[true, true, false, true, true, true, true, false, true, true]	0	
[true, true, false, true, true, true, true, false, true, false]	0	
[true, true, false, true, true, true, true, false, false, true]	0	
[true, true, false, true, true, true, true, false, false, false]	0	
[true, true, false, true, true, true, false, true, true, true]	0	
[true, true, false, true, true, true, false, true, true, false]	0	
[true, true, false, true, true, true, false, true, false, true]	0	
[true, true, false, true, true, true, false, true, false, false]	0	
[true, true, false, true, true, true, false, false, true, true]	0	
[true, true, false, true, true, true, false, false, true, false]	0	
[true, true, false, true, true, true, false, false, false, true]	0	
[true, true, false, true, true, true, false, false, false, false]	0	
[true, true, false, true, true, false, true, true, true, true]	0	
[true, true, false, true, true, false, true, true, true, false]	0	
[true, true, false, true, true, false, true, true, false, true]	0	
[true, true, false, true, true, false, true, true, false, false]	0	
[true, true, false, true, true, false, true, false, true, true]	0	
[true, true, false, true, true, false, true, false, true, false]	0	
[true, true, false, true, true, false, true, false, false, true]	0	
[true, true, false, true, true, false, true, false, false, false]	0	
[true, true, false, true, true, false, false, true, true, true]	0	
[true, true, false, true, true, false, false, true, true, false]	0	
[true, true, false, true, true, false, false, true, false, true]	0	
[true, true, false, true, true, false, false, true, false, false]	0	
[true, true, false, true, true, false, false, false, true, true]	0	
[true, true, false, true, true, false, false, false, true, false]	0	
[true, true, false, true, true, false, false, false, false, true]	0	
[true, true, false, true, true, false, false, false, false, false]	0	
[true, true, false, true, false, true, true, true, true, true]	0	
[true, true, false, true, false, true, true, true, true, false]	0	
[true, true, false, true, false, true, true, true, false, true]	0	
[true, true, false, true, false, true, true, true, false, false]	0	
[true, true, false, true, false, true, true, false, true, true]	0	
[true, true, false, true, false, true, true, false, true, false]	0	
[true, true, false, true, false, true, true, false, false, true]	0	
[true, true, false, true, false, true, true, false, false, false]	0	
[true, true, false, true, false, true, false, true, true, true]	0	
[true, true, false, true, false, true, false, true, true, false]	0	
[true, true, false, true, false, true, false, true, false, true]	0	
[true, true, false, true, false, true, false, true, false, false]	0	
[true, true, false, true, false, true, false, false, true, true]	0	
[true, true, false, true, false, true, false, false, true, false]	0	
