================[ Joint Distribution ]================
Value	Probability	
[true, false, true, false, true, false, false, false, false]	0.000144043	
[true, false, true, false, false, true, true, true, true]	0.001018589	
[true, false, true, false, false, true, true, true, false]	0.001358119	
[true, false, true, false, false, true, true, false, true]	0.006337889	
[true, false, true, false, false, true, true, false, false]	0.000792236	
[true, false, true, false, false, true, false, true, true]	0.003703961	
[true, false, true, false, false, true, false, true, false]	0.004938615	
[true, false, true, false, false, true, false, false, true]	0.034570302	
[true, false, true, false, false, true, false, false, false]	0.004321288	
[true, false, true, false, false, false, true, true, true]	0.000445633	
[true, false, true, false, false, false, true, true, false]	0.000742721	
[true, false, true, false, false, false, true, false, true]	0.002916869	
[true, false, true, false, false, false, true, false, false]	0.000648193	
[true, false, true, false, false, false, false, true, true]	0.001620483	
[true, false, true, false, false, false, false, true, false]	0.002700805	
[true, false, true, false, false, false, false, false, true]	0.015910196	
[true, false, true, false, false, false, false, false, false]	0.003535599	
[true, false, false, true, true, true, true, true, true]	0.000162065	
[true, false, false, true, true, true, true, true, false]	0.000216086	
[true, false, false, true, true, true, true, false, true]	0.000840336	
[true, false, false, true, true, true, true, false, false]	0.000105042	
[true, false, false, true, true, true, false, true, true]	0.000504202	
[true, false, false, true, true, true, false, true, false]	0.000672269	
[true, false, false, true, true, true, false, false, true]	0.003660131	
[true, false, false, true, true, true, false, false, false]	0.000457516	
[true, false, false, true, true, false, true, true, true]	0.000047269	
[true, false, false, true, true, false, true, true, false]	0.000078782	
[true, false, false, true, true, false, true, false, true]	0.00025783	
[true, false, false, true, true, false, true, false, false]	0.000057296	
[true, false, false, true, true, false, false, true, true]	0.000147059	
[true, false, false, true, true, false, false, true, false]	0.000245098	
[true, false, false, true, true, false, false, false, true]	0.001122995	
[true, false, false, true, true, false, false, false, false]	0.000249554	
[true, false, false, true, false, true, true, true, true]	0.000721925	
[true, false, false, true, false, true, true, true, false]	0.000962567	
[true, false, false, true, false, true, true, false, true]	0.004491979	
[true, false, false, true, false, true, true, false, false]	0.000561497	
[true, false, false, true, false, true, false, true, true]	0.002100146	
[true, false, false, true, false, true, false, true, false]	0.002800194	
[true, false, false, true, false, true, false, false, true]	0.019601361	
[true, false, false, true, false, true, false, false, false]	0.00245017	
[true, false, false, true, false, false, true, true, true]	0.000526404	
[true, false, false, true, false, false, true, true, false]	0.00087734	
[true, false, false, true, false, false, true, false, true]	0.003445552	
[true, false, false, true, false, false, true, false, false]	0.000765678	
[true, false, false, true, false, false, false, true, true]	0.001531356	
[true, false, false, true, false, false, false, true, false]	0.002552261	
[true, false, false, true, false, false, false, false, true]	0.015035135	
[true, false, false, true, false, false, false, false, false]	0.003341141	
[true, false, false, false, true, true, true, true, true]	0.000392884	
[true, false, false, false, true, true, true, true, false]	0.000523846	
[true, false, false, false, true, true, true, false, true]	0.002037179	
[true, false, false, false, true, true, true, false, false]	0.000254647	
[true, false, false, false, true, true, false, true, true]	0.001527884	
[true, false, false, false, true, true, false, true, false]	0.002037179	
[true, false, false, false, true, true, false, false, true]	0.011091305	
[true, false, false, false, true, true, false, false, false]	0.001386413	
[true, false, false, false, true, false, true, true, true]	0.000114591	
[true, false, false, false, true, false, true, true, false]	0.000190985	
[true, false, false, false, true, false, true, false, true]	0.000625043	
[true, false, false, false, true, false, true, false, false]	0.000138899	
[true, false, false, false, true, false, false, true, true]	0.000445633	
[true, false, false, false, true, false, false, true, false]	0.000742721	
[true, false, false, false, true, false, false, false, true]	0.003403014	
[true, false, false, false, true, false, false, false, false]	0.000756225	
[true, false, false, false, false, true, true, true, true]	0.002500174	
[true, false, false, false, false, true, true, true, false]	0.003333565	
[true, false, false, false, false, true, true, false, true]	0.015556636	
[true, false, false, false, false, true, true, false, false]	0.001944579	
[true, false, false, false, false, true, false, true, true]	0.00909154	
[true, false, false, false, false, true, false, true, false]	0.012122054	
[true, false, false, false, false, true, false, false, true]	0.084854378	
[true, false, false, false, false, true, false, false, false]	0.010606797	
[true, false, false, false, false, false, true, true, true]	0.001823043	
[true, false, false, false, false, false, true, true, false]	0.003038405	
[true, false, false, false, false, false, true, false, true]	0.011932647	
[true, false, false, false, false, false, true, false, false]	0.002651699	
[true, false, false, false, false, false, false, true, true]	0.006629248	
[true, false, false, false, false, false, false, true, false]	0.011048747	
[true, false, false, false, false, false, false, false, true]	0.065087165	
[true, false, false, false, false, false, false, false, false]	0.014463814	
[false, true, true, true, true, true, true, true, true]	0	
[false, true, true, true, true, true, true, true, false]	0	
[false, true, true, true, true, true, true, false, true]	0	
[false, true, true, true, true, true, true, false, false]	0	
[false, true, true, true, true, true, false, true, true]	0	
[false, true, true, true, true, true, false, true, false]	0	
[false, true, true, true, true, true, false, false, true]	0	
[false, true, true, true, true, true, false, false, false]	0	
[false, true, true, true, true, false, true, true, true]	0	
[false, true, true, true, true, false, true, true, false]	0	
[false, true, true, true, true, false, true, false, true]	0	
[false, true, true, true, true, false, true, false, false]	0	
[false, true, true, true, true, false, false, true, true]	0	
[false, true, true, true, true, false, false, true, false]	0	
[false, true, true, true, true, false, false, false, true]	0	
[false, true, true, true, true, false, false, false, false]	0	
[false, true, true, true, false, true, true, true, true]	0	
[false, true, true, true, false, true, true, true, false]	0	
[false, true, true, true, false, true, true, false, true]	0	
[false, true, true, true, false, true, true, false, false]	0	
[false, true, true, true, false, true, false, true, true]	0	
[false, true, true, true, false, true, false, true, false]	0	
[false, true, true, true, false, true, false, false, true]	0	
[false, true, true, true, false, true, false, false, false]	0	
[false, true, true, true, false, false, true, true, true]	0	
[false, true, true, true, false, false, true, true, false]	0	
[false, true, true, true, false, false, true, false, true]	0	
[false, true, true, true, false, false, true, false, false]	0	
[false, true, true, true, false, false, false, true, true]	0	
[false, true, true, true, false, false, false, true, false]	0	
[false, true, true, true, false, false, false, false, true]	0	
[false, true, true, true, false, false, false, false, false]	0	
[false, true, true, false, true, true, true, true, true]	0	
[false, true, true, false, true, true, true, true, false]	0	
[false, true, true, false, true, true, true, false, true]	0	
[false, true, true, false, true, true, true, false, false]	0	
[false, true, true, false, true, true, false, true, true]	0	
[false, true, true, false, true, true, false, true, false]	0	
[false, true, true, false, true, true, false, false, true]	0	
[false, true, true, false, true, true, false, false, false]	0	
[false, true, true, false, true, false, true, true, true]	0	
[false, true, true, false, true, false, true, true, false]	0	
[false, true, true, false, true, false, true, false, true]	0	
[false, true, true, false, true, false, true, false, false]	0	
[false, true, true, false, true, false, false, true, true]	0	
[false, true, true, false, true, false, false, true, false]	0	
[false, true, true, false, true, false, false, false, true]	0	
[false, true, true, false, true, false, false, false, false]	0	
[false, true, true, false, false, true, true, true, true]	0	
[false, true, true, false, false, true, true, true, false]	0	
[false, true, true, false, false, true, true, false, true]	0	
[false, true, true, false, false, true, true, false, false]	0	
[false, true, true, false, false, true, false, true, true]	0	
[false, true, true, false, false, true, false, true, false]	0	
[false, true, true, false, false, true, false, false, true]	0	
[false, true, true, false, false, true, false, false, false]	0	
[false, true, true, false, false, false, true, true, true]	0	
[false, true, true, false, false, false, true, true, false]	0	
[false, true, true, false, false, false, true, false, true]	0	
[false, true, true, false, false, false, true, false, false]	0	
[false, true, true, false, false, false, false, true, true]	0	
[false, true, true, false, false, false, false, true, false]	0	
[false, true, true, false, false, false, false, false, true]	0	
[false, true, true, false, false, false, false, false, false]	0	
[false, true, false, true, true, true, true, true, true]	0	
[false, true, false, true, true, true, true, true, false]	0	
[false, true, false, true, true, true, true, false, true]	0	
[false, true, false, true, true, true, true, false, false]	0	
[false, true, false, true, true, true, false, true, true]	0	
[false, true, false, true, true, true, false, true, false]	0	
[false, true, false, true, true, true, false, false, true]	0	
[false, true, false, true, true, true, false, false, false]	0	
[false, true, false, true, true, false, true, true, true]	0	
[false, true, false, true, true, false, true, true, false]	0	
[false, true, false, true, true, false, true, false, true]	0	
[false, true, false, true, true, false, true, false, false]	0	
[false, true, false, true, true, false, false, true, true]	0	
[false, true, false, true, true, false, false, true, false]	0	
[false, true, false, true, true, false, false, false, true]	0	
[false, true, false, true, true, false, false, false, false]	0	
[false, true, false, true, false, true, true, true, true]	0	
[false, true, false, true, false, true, true, true, false]	0	
[false, true, false, true, false, true, true, false, true]	0	
[false, true, false, true, false, true, true, false, false]	0	
[false, true, false, true, false, true, false, true, true]	0	
[false, true, false, true, false, true, false, true, false]	0	
[false, true, false, true, false, true, false, false, true]	0	
[false, true, false, true, false, true, false, false, false]	0	
[false, true, false, true, false, false, true, true, true]	0	
[false, true, false, true, false, false, true, true, false]	0	
[false, true, false, true, false, false, true, false, true]	0	
[false, true, false, true, false, false, true, false, false]	0	
[false, true, false, true, false, false, false, true, true]	0	
[false, true, false, true, false, false, false, true, false]	0	
[false, true, false, true, false, false, false, false, true]	0	
[false, true, false, true, false, false, false, false, false]	0	
[false, true, false, false, true, true, true, true, true]	0	
[false, true, false, false, true, true, true, true, false]	0	
[false, true, false, false, true, true, true, false, true]	0	
[false, true, false, false, true, true, true, false, false]	0	
[false, true, false, false, true, true, false, true, true]	0	
[false, true, false, false, true, true, false, true, false]	0	
[false, true, false, false, true, true, false, false, true]	0	
[false, true, false, false, true, true, false, false, false]	0	
[false, true, false, false, true, false, true, true, true]	0	
[false, true, false, false, true, false, true, true, false]	0	
[false, true, false, false, true, false, true, false, true]	0	
[false, true, false, false, true, false, true, false, false]	0	
[false, true, false, false, true, false, false, true, true]	0	
[false, true, false, false, true, false, false, true, false]	0	
[false, true, false, false, true, false, false, false, true]	0	
[false, true, false, false, true, false, false, false, false]	0	
[false, true, false, false, false, true, true, true, true]	0	
[false, true, false, false, false, true, true, true, false]	0	
[false, true, false, false, false, true, true, false, true]	0	
[false, true, false, false, false, true, true, false, false]	0	
[false, true, false, false, false, true, false, true, true]	0	
[false, true, false, false, false, true, false, true, false]	0	
[false, true, false, false, false, true, false, false, true]	0	
[false, true, false, false, false, true, false, false, false]	0	
[false, true, false, false, false, false, true, true, true]	0	
[false, true, false, false, false, false, true, true, false]	0	
[false, true, false, false, false, false, true, false, true]	0	
[false, true, false, false, false, false, true, false, false]	0	
[false, true, false, false, false, false, false, true, true]	0	
[false, true, false, false, false, false, false, true, false]	0	
[false, true, false, false, false, false, false, false, true]	0	
[false, true, false, false, false, false, false, false, false]	0	
[false, false, true, true, true, true, true, true, true]	0.00005788	
[false, false, true, true, true, true, true, true, false]	0.000077174	
[false, false, true, true, true, true, true, false, true]	0.00030012	
[false, false, true, true, true, true, true, false, false]	0.000037515	
[false, false, true, true, true, true, false, true, true]	0.000180072	
[false, false, true, true, true, true, false, true, false]	0.000240096	
[false, false, true, true, true, true, false, false, true]	0.00130719	
[false, false, true, true, true, true, false, false, false]	0.000163399	
[false, false, true, true, true, false, true, true, true]	0.000008441	
[false, false, true, true, true, false, true, true, false]	0.000014068	
[false, false, true, true, true, false, true, false, true]	0.000046041	
[false, false, true, true, true, false, true, false, false]	0.000010231	
[false, false, true, true, true, false, false, true, true]	0.000026261	
[false, false, true, true, true, false, false, true, false]	0.000043768	
[false, false, true, true, true, false, false, false, true]	0.000200535	
[false, false, true, true, true, false, false, false, false]	0.000044563	
[false, false, true, true, false, true, true, true, true]	0.000275735	
[false, false, true, true, false, true, true, true, false]	0.000367647	
[false, false, true, true, false, true, true, false, true]	0.001715686	
[false, false, true, true, false, true, true, false, false]	0.000214461	
[false, false, true, true, false, true, false, true, true]	0.000802139	
[false, false, true, true, false, true, false, true, false]	0.001069519	
[false, false, true, true, false, true, false, false, true]	0.007486631	
[false, false, true, true, false, true, false, false, false]	0.000935829	
[false, false, true, true, false, false, true, true, true]	0.000120634	
[false, false, true, true, false, false, true, true, false]	0.000201057	
[false, false, true, true, false, false, true, false, true]	0.000789606	
[false, false, true, true, false, false, true, false, false]	0.000175468	
[false, false, true, true, false, false, false, true, true]	0.000350936	
[false, false, true, true, false, false, false, true, false]	0.000584893	
[false, false, true, true, false, false, false, false, true]	0.003445552	
[false, false, true, true, false, false, false, false, false]	0.000765678	
[false, false, true, false, true, true, true, true, true]	0.000175395	
[false, false, true, false, true, true, true, true, false]	0.00023386	
[false, false, true, false, true, true, true, false, true]	0.000909455	
[false, false, true, false, true, true, true, false, false]	0.000113682	
[false, false, true, false, true, true, false, true, true]	0.000682091	
[false, false, true, false, true, true, false, true, false]	0.000909455	
[false, false, true, false, true, true, false, false, true]	0.004951476	
[false, false, true, false, true, true, false, false, false]	0.000618934	
[false, false, true, false, true, false, true, true, true]	0.000025578	
[false, false, true, false, true, false, true, true, false]	0.000042631	
[false, false, true, false, true, false, true, false, true]	0.000139519	
[false, false, true, false, true, false, true, false, false]	0.000031004	
[false, false, true, false, true, false, false, true, true]	0.000099472	
[false, false, true, false, true, false, false, true, false]	0.000165786	
[false, false, true, false, true, false, false, false, true]	0.000759601	
[false, false, true, false, true, false, false, false, false]	0.0001688	
[false, false, true, false, false, true, true, true, true]	0.001193659	
[false, false, true, false, false, true, true, true, false]	0.001591546	
[false, false, true, false, false, true, true, false, true]	0.007427213	
[false, false, true, false, false, true, true, false, false]	0.000928402	
[false, false, true, false, false, true, false, true, true]	0.004340579	
[false, false, true, false, false, true, false, true, false]	0.005787439	
[false, false, true, false, false, true, false, false, true]	0.040512073	
[false, false, true, false, false, true, false, false, false]	0.005064009	
[false, false, true, false, false, false, true, true, true]	0.000522226	
[false, false, true, false, false, false, true, true, false]	0.000870377	
[false, false, true, false, false, false, true, false, true]	0.003418206	
[false, false, true, false, false, false, true, false, false]	0.000759601	
[false, false, true, false, false, false, false, true, true]	0.001899003	
[false, false, true, false, false, false, false, true, false]	0.003165006	
[false, false, true, false, false, false, false, false, true]	0.018644761	
[false, false, true, false, false, false, false, false, false]	0.00414328	
[false, false, false, true, true, true, true, true, true]	0.000151936	
[false, false, false, true, true, true, true, true, false]	0.000202581	
[false, false, false, true, true, true, true, false, true]	0.000787815	
[false, false, false, true, true, true, true, false, false]	0.000098477	
[false, false, false, true, true, true, false, true, true]	0.000472689	
[false, false, false, true, true, true, false, true, false]	0.000630252	
[false, false, false, true, true, true, false, false, true]	0.003431373	
[false, false, false, true, true, true, false, false, false]	0.000428922	
[false, false, false, true, true, false, true, true, true]	0.000044315	
[false, false, false, true, true, false, true, true, false]	0.000073858	
[false, false, false, true, true, false, true, false, true]	0.000241716	
[false, false, false, true, true, false, true, false, false]	0.000053715	
[false, false, false, true, true, false, false, true, true]	0.000137868	
[false, false, false, true, true, false, false, true, false]	0.000229779	
[false, false, false, true, true, false, false, false, true]	0.001052807	
[false, false, false, true, true, false, false, false, false]	0.000233957	
[false, false, false, true, false, true, true, true, true]	0.000676805	
[false, false, false, true, false, true, true, true, false]	0.000902406	
[false, false, false, true, false, true, true, false, true]	0.00421123	
[false, false, false, true, false, true, true, false, false]	0.000526404	
[false, false, false, true, false, true, false, true, true]	0.001968887	
[false, false, false, true, false, true, false, true, false]	0.002625182	
[false, false, false, true, false, true, false, false, true]	0.018376276	
[false, false, false, true, false, true, false, false, false]	0.002297035	
[false, false, false, true, false, false, true, true, true]	0.000493504	
[false, false, false, true, false, false, true, true, false]	0.000822506	
[false, false, false, true, false, false, true, false, true]	0.003230205	
[false, false, false, true, false, false, true, false, false]	0.000717823	
[false, false, false, true, false, false, false, true, true]	0.001435647	
[false, false, false, true, false, false, false, true, false]	0.002392744	
[false, false, false, true, false, false, false, false, true]	0.014095439	
[false, false, false, true, false, false, false, false, false]	0.00313232	
[false, false, false, false, true, true, true, true, true]	0.000460411	
[false, false, false, false, true, true, true, true, false]	0.000613882	
[false, false, false, false, true, true, true, false, true]	0.002387319	
[false, false, false, false, true, true, true, false, false]	0.000298415	
[false, false, false, false, true, true, false, true, true]	0.001790489	
[false, false, false, false, true, true, false, true, false]	0.002387319	
[false, false, false, false, true, true, false, false, true]	0.012997623	
[false, false, false, false, true, true, false, false, false]	0.001624703	
[false, false, false, false, true, false, true, true, true]	0.000134287	
[false, false, false, false, true, false, true, true, false]	0.000223811	
[false, false, false, false, true, false, true, false, true]	0.000732473	
[false, false, false, false, true, false, true, false, false]	0.000162772	
[false, false, false, false, true, false, false, true, true]	0.000522226	
[false, false, false, false, true, false, false, true, false]	0.000870377	
[false, false, false, false, true, false, false, false, true]	0.003987907	
[false, false, false, false, true, false, false, false, false]	0.000886202	
[false, false, false, false, false, true, true, true, true]	0.002929891	
[false, false, false, false, false, true, true, true, false]	0.003906521	
[false, false, false, false, false, true, true, false, true]	0.018230433	
[false, false, false, false, false, true, true, false, false]	0.002278804	
[false, false, false, false, false, true, false, true, true]	0.010654149	
[false, false, false, false, false, true, false, true, false]	0.014205532	
[false, false, false, false, false, true, false, false, true]	0.099438724	
[false, false, false, false, false, true, false, false, false]	0.01242984	
[false, false, false, false, false, false, true, true, true]	0.002136379	
[false, false, false, false, false, false, true, true, false]	0.003560631	
[false, false, false, false, false, false, true, false, true]	0.013983571	
[false, false, false, false, false, false, true, false, false]	0.00310746	
[false, false, false, false, false, false, false, true, true]	0.00776865	
[false, false, false, false, false, false, false, true, false]	0.01294775	
[false, false, false, false, false, false, false, false, true]	0.076274021	
[false, false, false, false, false, false, false, false, false]	0.016949782	
[true, true, true, true, true, true, true, true, true, true]	0	
[true, true, true, true, true, true, true, true, true, false]	0	
[true, true, true, true, true, true, true, true, false, true]	0	
[true, true, true, true, true, true, true, true, false, false]	0	
[true, true, true, true, true, true, true, false, true, true]	0	
[true, true, true, true, true, true, true, false, true, false]	0	
[true, true, true, true, true, true, true, false, false, true]	0	
[true, true, true, true, true, true, true, false, false, false]	0	
[true, true, true, true, true, true, false, true, true, true]	0	
[true, true, true, true, true, true, false, true, true, false]	0	
[true, true, true, true, true, true, false, true, false, true]	0	
[true, true, true, true, true, true, false, true, false, false]	0	
[true, true, true, true, true, true, false, false, true, true]	0	
[true, true, true, true, true, true, false, false, true, false]	0	
[true, true, true, true, true, true, false, false, false, true]	0	
[true, true, true, true, true, true, false, false, false, false]	0	
[true, true, true, true, true, false, true, true, true, true]	0	
[true, true, true, true, true, false, true, true, true, false]	0	
[true, true, true, true, true, false, true, true, false, true]	0	
[true, true, true, true, true, false, true, true, false, false]	0	
[true, true, true, true, true, false, true, false, true, true]	0	
[true, true, true, true, true, false, true, false, true, false]	0	
[true, true, true, true, true, false, true, false, false, true]	0	
[true, true, true, true, true, false, true, false, false, false]	0	
[true, true, true, true, true, false, false, true, true, true]	0	
[true, true, true, true, true, false, false, true, true, false]	0	
[true, true, true, true, true, false, false, true, false, true]	0	
[true, true, true, true, true, false, false, true, false, false]	0	
[true, true, true, true, true, false, false, false, true, true]	0	
[true, true, true, true, true, false, false, false, true, false]	0	
[true, true, true, true, true, false, false, false, false, true]	0	
[true, true, true, true, true, false, false, false, false, false]	0	
[true, true, true, true, false, true, true, true, true, true]	0	
[true, true, true, true, false, true, true, true, true, false]	0	
[true, true, true, true, false, true, true, true, false, true]	0	
[true, true, true, true, false, true, true, true, false, false]	0	
[true, true, true, true, false, true, true, false, true, true]	0	
[true, true, true, true, false, true, true, false, true, false]	0	
[true, true, true, true, false, true, true, false, false, true]	0	
[true, true, true, true, false, true, true, false, false, false]	0	
[true, true, true, true, false, true, false, true, true, true]	0	
[true, true, true, true, false, true, false, true, true, false]	0	
[true, true, true, true, false, true, false, true, false, true]	0	
[true, true, true, true, false, true, false, true, false, false]	0	
[true, true, true, true, false, true, false, false, true, true]	0	
[true, true, true, true, false, true, false, false, true, false]	0	
[true, true, true, true, false, true, false, false, false, true]	0	
[true, true, true, true, false, true, false, false, false, false]	0	
[true, true, true, true, false, false, true, true, true, true]	0	
[true, true, true, true, false, false, true, true, true, false]	0	
[true, true, true, true, false, false, true, true, false, true]	0	
[true, true, true, true, false, false, true, true, false, false]	0	
[true, true, true, true, false, false, true, false, true, true]	0	
[true, true, true, true, false, false, true, false, true, false]	0	
[true, true, true, true, false, false, true, false, false, true]	0	
[true, true, true, true, false, false, true, false, false, false]	0	
[true, true, true, true, false, false, false, true, true, true]	0	
[true, true, true, true, false, false, false, true, true, false]	0	
[true, true, true, true, false, false, false, true, false, true]	0	
[true, true, true, true, false, false, false, true, false, false]	0	
[true, true, true, true, false, false, false, false, true, true]	0	
[true, true, true, true, false, false, false, false, true, false]	0	
[true, true, true, true, false, false, false, false, false, true]	0	
[true, true, true, true, false, false, false, false, false, false]	0	
[true, true, true, false, true, true, true, true, true, true]	0	
[true, true, true, false, true, true, true, true, true, false]	0	
[true, true, true, false, true, true, true, true, false, true]	0	
[true, true, true, false, true, true, true, true, false, false]	0	
[true, true, true, false, true, true, true, false, true, true]	0	
[true, true, true, false, true, true, true, false, true, false]	0	
[true, true, true, false, true, true, true, false, false, true]	0	
[true, true, true, false, true, true, true, false, false, false]	0	
[true, true, true, false, true, true, false, true, true, true]	0	
[true, true, true, false, true, true, false, true, true, false]	0	
[true, true, true, false, true, true, false, true, false, true]	0	
[true, true, true, false, true, true, false, true, false, false]	0	
[true, true, true, false, true, true, false, false, true, true]	0	
[true, true, true, false, true, true, false, false, true, false]	0	
[true, true, true, false, true, true, false, false, false, true]	0	
[true, true, true, false, true, true, false, false, false, false]	0	
[true, true, true, false, true, false, true, true, true, true]	0	
[true, true, true, false, true, false, true, true, true, false]	0	
[true, true, true, false, true, false, true, true, false, true]	0	
[true, true, true, false, true, false, true, true, false, false]	0	
[true, true, true, false, true, false, true, false, true, true]	0	
[true, true, true, false, true, false, true, false, true, false]	0	
[true, true, true, false, true, false, true, false, false, true]	0	
[true, true, true, false, true, false, true, false, false, false]	0	
[true, true, true, false, true, false, false, true, true, true]	0	
[true, true, true, false, true, false, false, true, true, false]	0	
[true, true, true, false, true, false, false, true, false, true]	0	
[true, true, true, false, true, false, false, true, false, false]	0	
[true, true, true, false, true, false, false, false, true, true]	0	
[true, true, true, false, true, false, false, false, true, false]	0	
[true, true, true, false, true, false, false, false, false, true]	0	
[true, true, true, false, true, false, false, false, false, false]	0	
[true, true, true, false, false, true, true, true, true, true]	0	
[true, true, true, false, false, true, true, true, true, false]	0	
[true, true, true, false, false, true, true, true, false, true]	0	
[true, true, true, false, false, true, true, true, false, false]	0	
[true, true, true, false, false, true, true, false, true, true]	0	
[true, true, true, false, false, true, true, false, true, false]	0	
[true, true, true, false, false, true, true, false, false, true]	0	
[true, true, true, false, false, true, true, false, false, false]	0	
[true, true, true, false, false, true, false, true, true, true]	0	
[true, true, true, false, false, true, false, true, true, false]	0	
[true, true, true, false, false, true, false, true, false, true]	0	
[true, true, true, false, false, true, false, true, false, false]	0	
[true, true, true, false, false, true, false, false, true, true]	0	
[true, true, true, false, false, true, false, false, true, false]	0	
[true, true, true, false, false, true, false, false, false, true]	0	
[true, true, true, false, false, true, false, false, false, false]	0	
[true, true, true, false, false, false, true, true, true, true]	0	
[true, true, true, false, false, false, true, true, true, false]	0	
[true, true, true, false, false, false, true, true, false, true]	0	
[true, true, true, false, false, false, true, true, false, false]	0	
[true, true, true, false, false, false, true, false, true, true]	0	
[true, true, true, false, false, false, true, false, true, false]	0	
[true, true, true, false, false, false, true, false, false, true]	0	
[true, true, true, false, false, false, true, false, false, false]	0	
[true, true, true, false, false, false, false, true, true, true]	0	
[true, true, true, false, false, false, false, true, true, false]	0	
[true, true, true, false, false, false, false, true, false, true]	0	
[true, true, true, false, false, false, false, true, false, false]	0	
[true, true, true, false, false, false, false, false, true, true]	0	
[true, true, true, false, false, false, false, false, true, false]	0	
[true, true, true, false, false, false, false, false, false, true]	0	
[true, true, true, false, false, false, false, false, false, false]	0	
[true, true, false, true, true, true, true, true, true, true]	0	
[true, true, false, true, true, true, true, true, true, false]	0	
[true, true, false, true, true, true, true, true, false, true]	0	
[true, true, false, true, true, true, true, true, false, false]	0	
[true, true, false, true, true, true, true, false, true, true]	0	
[true, true, false, true, true, true, true, false, true, false]	0	
[true, true, false, true, true, true, true, false, false, true]	0	
[true, true, false, true, true, true, true, false, false, false]	0	
[true, true, false, true, true, true, false, true, true, true]	0	
[true, true, false, true, true, true, false, true, true, false]	0	
[true, true, false, true, true, true, false, true, false, true]	0	
[true, true, false, true, true, true, false, true, false, false]	0	
[true, true, false, true, true, true, false, false, true, true]	0	
[true, true, false, true, true, true, false, false, true, false]	0	
[true, true, false, true, true, true, false, false, false, true]	0	
[true, true, false, true, true, true, false, false, false, false]	0	
[true, true, false, true, true, false, true, true, true, true]	0	
[true, true, false, true, true, false, true, true, true, false]	0	
[true, true, false, true, true, false, true, true, false, true]	0	
[true, true, false, true, true, false, true, true, false, false]	0	
[true, true, false, true, true, false, true, false, true, true]	0	
[true, true, false, true, true, false, true, false, true, false]	0	
[true, true, false, true, true, false, true, false, false, true]	0	
[true, true, false, true, true, false, true, false, false, false]	0	
[true, true, false, true, true, false, false, true, true, true]	0	
[true, true, false, true, true, false, false, true, true, false]	0	
[true, true, false, true, true, false, false, true, false, true]	0	
[true, true, false, true, true, false, false, true, false, false]	0	
[true, true, false, true, true, false, false, false, true, true]	0	
[true, true, false, true, true, false, false, false, true, false]	0	
[true, true, false, true, true, false, false, false, false, true]	0	
[true, true, false, true, true, false, false, false, false, false]	0	
[true, true, false, true, false, true, true, true, true, true]	0	
[true, true, false, true, false, true, true, true, true, false]	0	
[true, true, false, true, false, true, true, true, false, true]	0	
[true, true, false, true, false, true, true, true, false, false]	0	
[true, true, false, true, false, true, true, false, true, true]	0	
[true, true, false, true, false, true, true, false, true, false]	0	
[true, true, false, true, false, true, true, false, false, true]	0	
[true, true, false, true, false, true, true, false, false, false]	0	
[true, true, false, true, false, true, false, true, true, true]	0	
[true, true, false, true, false, true, false, true, true, false]	0	
[true, true, false, true, false, true, false, true, false, true]	0	
[true, true, false, true, false, true, false, true, false, false]	0	
[true, true, false, true, false, true, false, false, true, true]	0	
[true, true, false, true, false, true, false, false, true, false]	0	
[true, true, false, true, false, true, false, false, false, true]	0	
[true, true, false, true, false, true, false, false, false, false]	0	
[true, true, false, true, false, false, true, true, true, true]	0	
[true, true, false, true, false, false, true, true, true, false]	0	
[true, true, false, true, false, false, true, true, false, true]	0	
[true, true, false, true, false, false, true, true, false, false]	0	
[true, true, false, true, false, false, true, false, true, true]	0	
[true, true, false, true, false, false, true, false, true, false]	0	
[true, true, false, true, false, false, true, false, false, true]	0	
[true, true, false, true, false, false, true, false, false, false]	0	
[true, true, false, true, false, false, false, true, true, true]	0	
[true, true, false, true, false, false, false, true, true, false]	0	
[true, true, false, true, false, false, false, true, false, true]	0	
[true, true, false, true, false, false, false, true, false, false]	0	
[true, true, false, true, false, false, false, false, true, true]	0	
[true, true, false, true, false, false, false, false, true, false]	0	
[true, true, false, true, false, false, false, false, false, true]	0	
[true, true, false, true, false, false, false, false, false, false]	0	
[true, true, false, false, true, true, true, true, true, true]	0	
[true, true, false, false, true, true, true, true, true, false]	0	
[true, true, false, false, true, true, true, true, false, true]	0	
[true, true, false, false, true, true, true, true, false, false]	0	
[true, true, false, false, true, true, true, false, true, true]	0	
[true, true, false, false, true, true, true, false, true, false]	0	
[true, true, false, false, true, true, true, false, false, true]	0	
[true, true, false, false, true, true, true, false, false, false]	0	
[true, true, false, false, true, true, false, true, true, true]	0	
[true, true, false, false, true, true, false, true, true, false]	0	
[true, true, false, false, true, true, false, true, false, true]	0	
[true, true, false, false, true, true, false, true, false, false]	0	
[true, true, false, false, true, true, false, false, true, true]	0	
[true, true, false, false, true, true, false, false, true, false]	0	
[true, true, false, false, true, true, false, false, false, true]	0	
[true, true, false, false, true, true, false, false, false, false]	0	
[true, true, false, false, true, false, true, true, true, true]	0	
[true, true, false, false, true, false, true, true, true, false]	0	
[true, true, false, false, true, false, true, true, false, true]	0	
[true, true, false, false, true, false, true, true, false, false]	0	
[true, true, false, false, true, false, true, false, true, true]	0	
[true, true, false, false, true, false, true, false, true, false]	0	
[true, true, false, false, true, false, true, false, false, true]	0	
